area_fips,year,qtr,employment,wages,avg_wage_per_employee,state_name,county_name
46121,2023,1,5618.01,77982220,16148.3503478004055808,South Dakota,Todd County
46123,2023,1,4385.34,51101984,12484.4869574185788456,South Dakota,Tripp County
46125,2023,1,4504.00,48994082,11627.5351443577427754,South Dakota,Turner County
46127,2023,1,20036.66,371338296,15030.6432164813248993,South Dakota,Union County
46129,2023,1,3913.33,43882966,12366.0311178879241641,South Dakota,Walworth County
46135,2023,1,25270.00,352345442,14445.2321824182075852,South Dakota,Yankton County
46137,2023,1,401.00,3456009,10066.6695952508241852,South Dakota,Ziebach County
47001,2023,1,88710.00,1688000658,19262.3559543535452475,Tennessee,Anderson County
47003,2023,1,35520.00,435159138,13615.5089702729510186,Tennessee,Bedford County
47005,2023,1,8581.34,92196908,12290.0528289961558294,Tennessee,Benton County
47007,2023,1,4662.00,52954088,12560.2205782509349067,Tennessee,Bledsoe County
47009,2023,1,107624.66,1631972600,16074.9002308017986429,Tennessee,Blount County
47011,2023,1,84742.67,1139131614,14273.9881895798386916,Tennessee,Bradley County
47013,2023,1,18644.66,191884842,12416.6937123417051834,Tennessee,Campbell County
47015,2023,1,4831.33,53632324,12157.3649202134843834,Tennessee,Cannon County
47017,2023,1,15134.66,172818346,12089.4302906836868866,Tennessee,Carroll County
47019,2023,1,23637.33,257767720,12765.8272241525677844,Tennessee,Carter County
47021,2023,1,18542.00,257301130,14424.5078915240903932,Tennessee,Cheatham County
47023,2023,1,8033.33,78356992,11079.7305114365203444,Tennessee,Chester County
47025,2023,1,18369.33,196349100,12143.0269455977729230,Tennessee,Claiborne County
47027,2023,1,2899.34,26230446,11346.3098527018138391,Tennessee,Clay County
47029,2023,1,15240.00,157402834,12558.9838406015738337,Tennessee,Cocke County
47031,2023,1,52209.33,726275088,15776.4764079675159674,Tennessee,Coffee County
47033,2023,1,7778.67,105059224,12810.3500245418461981,Tennessee,Crockett County
47035,2023,1,37091.33,404878158,12452.9610805188915629,Tennessee,Cumberland County
47037,2023,1,1078976.00,22179695266,20384.7167488908032299,Tennessee,Davidson County
47039,2023,1,6798.66,72630340,12870.8293597640065755,Tennessee,Decatur County
47041,2023,1,11378.67,130699226,12579.4646424968428325,Tennessee,DeKalb County
47043,2023,1,36807.33,440490998,13526.2968378407695751,Tennessee,Dickson County
47045,2023,1,32805.34,415064032,13245.1136853707700922,Tennessee,Dyer County
47047,2023,1,16266.00,221792926,14314.7368668157753307,Tennessee,Fayette County
47049,2023,1,10941.34,106402350,11391.0094225973381471,Tennessee,Fentress County
47051,2023,1,23464.66,288974062,13769.1458757177622360,Tennessee,Franklin County
47053,2023,1,29736.65,335292226,13338.7829490693902589,Tennessee,Gibson County
47055,2023,1,20469.34,250669540,12303.9824106378795148,Tennessee,Giles County
47057,2023,1,7854.66,98894004,13837.4683940158945925,Tennessee,Grainger County
47059,2023,1,50138.00,589135380,13649.0484761117551120,Tennessee,Greene County
47061,2023,1,4274.00,38556712,11998.7047571748367158,Tennessee,Grundy County
47063,2023,1,66946.00,796734008,13449.2670063466457308,Tennessee,Hamblen County
47065,2023,1,429512.66,6971475580,18541.2093619502088577,Tennessee,Hamilton County
47067,2023,1,2019.99,15663900,10350.9066586710536110,Tennessee,Hancock County
47069,2023,1,12828.66,160772906,13231.5031094024127756,Tennessee,Hardeman County
47071,2023,1,16229.33,209449530,13285.2259069931437692,Tennessee,Hardin County
47073,2023,1,24192.00,298775918,14190.6977910323449117,Tennessee,Hawkins County
47075,2023,1,10411.34,136689104,17112.7596894279046158,Tennessee,Haywood County
47077,2023,1,15818.67,183698898,12621.9131422388999400,Tennessee,Henderson County
47079,2023,1,22979.34,259008604,12804.7883979258578801,Tennessee,Henry County
47081,2023,1,8088.66,96885498,13839.1590015108532160,Tennessee,Hickman County
47083,2023,1,2905.99,27705968,11455.5297915063557401,Tennessee,Houston County
47085,2023,1,11994.67,182838250,16871.8635947088893417,Tennessee,Humphreys County
47087,2023,1,3089.33,31284396,11472.7940632948097255,Tennessee,Jackson County
47089,2023,1,27663.34,348021426,14522.6404500902454602,Tennessee,Jefferson County
47091,2023,1,8570.01,101602636,12714.6800150276142465,Tennessee,Johnson County
47093,2023,1,507583.34,8018244934,17245.2758848793625992,Tennessee,Knox County
47095,2023,1,2949.34,33798826,12171.6775995982630984,Tennessee,Lake County
47097,2023,1,13341.33,157771988,13141.3183568196858314,Tennessee,Lauderdale County
47099,2023,1,23381.33,257811068,12878.4657031056753658,Tennessee,Lawrence County
47101,2023,1,6272.00,62486280,11696.9481198985567529,Tennessee,Lewis County
47103,2023,1,19947.33,228386870,13057.4733347586354969,Tennessee,Lincoln County
47105,2023,1,35523.34,470805570,15575.7016226389441126,Tennessee,Loudon County
47107,2023,1,35401.34,416720468,13140.7976412796846975,Tennessee,McMinn County
47109,2023,1,10980.67,113735284,12058.9282551463106248,Tennessee,McNairy County
47111,2023,1,10250.66,106498066,12249.4593266868252604,Tennessee,Macon County
47113,2023,1,120066.01,1667170774,16088.5072482892843569,Tennessee,Madison County
47115,2023,1,16232.66,197799672,14576.3473237374057658,Tennessee,Marion County
47117,2023,1,19713.99,257927870,13644.1461828415850522,Tennessee,Marshall County
47119,2023,1,79607.33,1279637974,16449.0936309310302180,Tennessee,Maury County
47121,2023,1,4492.66,56577350,12934.6426714035007293,Tennessee,Meigs County
47123,2023,1,30550.00,366123888,13084.4689380810672613,Tennessee,Monroe County
47125,2023,1,123106.67,1476817434,13992.8209735921979394,Tennessee,Montgomery County
47127,2023,1,4892.66,70078562,13982.1764111683545277,Tennessee,Moore County
47129,2023,1,6898.67,76531272,12422.9370459691077338,Tennessee,Morgan County
47131,2023,1,24430.00,271901434,12939.7988915630551889,Tennessee,Obion County
47133,2023,1,11031.33,117144976,11881.4086698039292425,Tennessee,Overton County
47135,2023,1,3187.34,31342658,11542.4990401717777616,Tennessee,Perry County
47137,2023,1,1776.67,14969364,10128.8686379751586783,Tennessee,Pickett County
47139,2023,1,4954.66,48805362,12049.2256289393025320,Tennessee,Polk County
47141,2023,1,77737.33,913288406,14107.0984486894504522,Tennessee,Putnam County
47143,2023,1,22640.00,287292070,15991.0435264775174460,Tennessee,Rhea County
47145,2023,1,39781.99,774021586,18202.2849699747774192,Tennessee,Roane County
47147,2023,1,45963.33,571294012,13744.2685481779979304,Tennessee,Robertson County
47149,2023,1,284728.00,4285469714,16452.6144022910397621,Tennessee,Rutherford County
47151,2023,1,11624.67,112077094,11035.2464824153564533,Tennessee,Scott County
47153,2023,1,6869.34,70561246,12352.9138631150513938,Tennessee,Sequatchie County
47155,2023,1,97830.67,1020936674,13871.5868847708947387,Tennessee,Sevier County
47157,2023,1,966414.67,17045802008,17972.8610108346021873,Tennessee,Shelby County
47159,2023,1,10420.00,135231136,13566.3601236803434319,Tennessee,Smith County
47161,2023,1,5987.34,93089178,17647.8154498981622883,Tennessee,Stewart County
47163,2023,1,137714.67,2157870308,15124.9633592506806487,Tennessee,Sullivan County
47165,2023,1,121039.34,1722214902,15741.5571981353350154,Tennessee,Sumner County
47167,2023,1,24480.66,291063676,13913.9411370941300695,Tennessee,Tipton County
47169,2023,1,4064.01,51399300,15785.3536583904839170,Tennessee,Trousdale County
47171,2023,1,9848.00,137426808,13709.7948409141237994,Tennessee,Unicoi County
47173,2023,1,5811.99,67877904,12721.1874741111977973,Tennessee,Union County
47175,2023,1,1785.33,16807628,10248.2242818215962539,Tennessee,Van Buren County
47177,2023,1,25809.34,305257296,13197.7405792558991921,Tennessee,Warren County
47179,2023,1,128445.34,1721303258,15401.4045623946356415,Tennessee,Washington County
47181,2023,1,8050.00,89366930,12903.4788167670962445,Tennessee,Wayne County
47183,2023,1,21740.00,229920680,13181.0591423405532482,Tennessee,Weakley County
47185,2023,1,14730.66,160376554,11978.2417855280274168,Tennessee,White County
47187,2023,1,305020.67,7027498840,19144.0857647477797128,Tennessee,Williamson County
47189,2023,1,123252.01,1692456736,14725.7564803421593339,Tennessee,Wilson County
48001,2023,1,39998.67,603053054,14944.8764347830945637,Texas,Anderson County
48003,2023,1,15164.01,294496844,18267.0939292218672080,Texas,Andrews County
48005,2023,1,69318.00,845651682,13771.9487346586781412,Texas,Angelina County
48007,2023,1,12480.67,141766108,13872.5696700178920897,Texas,Aransas County
48009,2023,1,3556.01,40988434,12622.8540420030063410,Texas,Archer County
48011,2023,1,1004.66,11680272,12146.1752510956839805,Texas,Armstrong County
48013,2023,1,28354.66,463929328,15344.6429066418287309,Texas,Atascosa County
48015,2023,1,25389.34,403702380,15126.2714967522930891,Texas,Austin County
48017,2023,1,4845.33,56925986,12728.0633610045045694,Texas,Bailey County
48019,2023,1,7447.33,77952392,12893.9841575614644855,Texas,Bandera County
48021,2023,1,42065.99,525971574,14439.8240387681996315,Texas,Bastrop County
48023,2023,1,3095.34,35154986,11741.9486400510985433,Texas,Baylor County
48025,2023,1,16722.66,200434290,13388.0302669056003338,Texas,Bee County
48027,2023,1,252194.00,3733367684,14859.6044875331921850,Texas,Bell County
48029,2023,1,1820454.65,30219605236,17981.231626308699,Texas,Bexar County
48031,2023,1,8024.01,127485278,14453.2566478011615621,Texas,Blanco County
48033,2023,1,1125.99,16281170,12811.2751535938004148,Texas,Borden County
48035,2023,1,7803.34,100841396,13211.9191316656532528,Texas,Bosque County
48037,2023,1,82608.00,1034132956,13159.7999325753979990,Texas,Bowie County
48039,2023,1,236542.00,4205960178,16751.2934884100626865,Texas,Brazoria County
48041,2023,1,239626.00,3103204620,14240.8013395827284596,Texas,Brazos County
48043,2023,1,8502.01,100109868,13567.7330684822106197,Texas,Brewster County
48045,2023,1,726.66,8187140,10732.2263755617337702,Texas,Briscoe County
48047,2023,1,4994.00,60604244,15511.7778913307066060,Texas,Brooks County
48049,2023,1,30540.00,358977104,12639.8024590171576552,Texas,Brown County
48051,2023,1,9441.34,130013172,13940.1573696249601901,Texas,Burleson County
48053,2023,1,32978.66,447362456,14367.6376953887597591,Texas,Burnet County
48055,2023,1,19670.67,240895674,13365.2947666961183806,Texas,Caldwell County
48057,2023,1,26367.33,536145790,17137.3516087735534361,Texas,Calhoun County
48059,2023,1,5895.33,74276932,14010.1119389067305723,Texas,Callahan County
48061,2023,1,306097.33,3148013036,14434.4381961829038711,Texas,Cameron County
48063,2023,1,7885.33,103657094,14342.2613124332911692,Texas,Camp County
48065,2023,1,12130.67,300641144,18739.1341721234317195,Texas,Carson County
48067,2023,1,15228.67,167910012,12978.4120504945281607,Texas,Cass County
48069,2023,1,4910.67,54195946,11617.3476149668009436,Texas,Castro County
48071,2023,1,42448.67,808578246,18228.1481787137167920,Texas,Chambers County
48073,2023,1,29159.99,334567058,12935.2054518367816647,Texas,Cherokee County
48075,2023,1,5598.66,80376652,13946.5659620029937199,Texas,Childress County
48077,2023,1,3221.35,35816454,12487.0542726231436712,Texas,Clay County
48079,2023,1,1382.66,21544448,13312.0311540036730728,Texas,Cochran County
48081,2023,1,1660.67,29881892,14733.8981351405162505,Texas,Coke County
48083,2023,1,4380.66,47316574,11450.3966517397859804,Texas,Coleman County
48085,2023,1,984664.67,22692922657,23557.3327336186820538,Texas,Collin County
48087,2023,1,1636.66,21233254,13412.5102756487547360,Texas,Collingsworth County
48089,2023,1,15052.66,197972390,13614.1842031196457921,Texas,Colorado County
48091,2023,1,143226.01,2041339440,15437.8059693623013946,Texas,Comal County
48093,2023,1,8776.00,96591602,12228.4650748779360806,Texas,Comanche County
48095,2023,1,1730.66,24027064,12251.4375622989777569,Texas,Concho County
48097,2023,1,30687.33,458323390,15051.0248000290693441,Texas,Cooke County
48099,2023,1,30099.33,385612088,12927.8158984746152886,Texas,Coryell County
48101,2023,1,1645.33,27215698,13114.4941817049382171,Texas,Cottle County
48103,2023,1,2704.67,53539030,16966.3435199761295081,Texas,Crane County
48105,2023,1,2633.33,34908464,15298.0076648351110008,Texas,Crockett County
48107,2023,1,2304.66,28306466,12989.0079321800833839,Texas,Crosby County
48109,2023,1,2942.00,67352366,19176.0487426223012416,Texas,Culberson County
48111,2023,1,8949.34,123281054,13431.4644534630412610,Texas,Dallam County
48113,2023,1,3643424.67,85383358622,22494.388761779443,Texas,Dallas County
48115,2023,1,8215.33,115614662,13560.1893910820173124,Texas,Dawson County
48117,2023,1,16666.01,222932210,14028.8818161934794468,Texas,Deaf Smith County
48119,2023,1,1829.99,17562586,11371.5599961865207568,Texas,Delta County
48121,2023,1,604566.66,9953246314,16375.7221508726936964,Texas,Denton County
48123,2023,1,14630.67,209372028,14138.5985121721297546,Texas,DeWitt County
48125,2023,1,796.00,7593366,10552.8428570608121094,Texas,Dickens County
48127,2023,1,11141.34,234497142,19467.0337997695939282,Texas,Dimmit County
48129,2023,1,1782.66,18398648,11317.6052667548500884,Texas,Donley County
48131,2023,1,7506.66,73027800,11465.9462725895578730,Texas,Duval County
48133,2023,1,12075.34,152100330,13316.8483805864985773,Texas,Eastland County
48135,2023,1,154276.67,2866363908,17672.3964272386403788,Texas,Ector County
48137,2023,1,1196.67,11899352,13616.7562890541150914,Texas,Edwards County
48139,2023,1,119548.66,1666769392,15101.6780935647773677,Texas,Ellis County
48141,2023,1,644108.65,7810474606,14745.3810985147804754,Texas,El Paso County
48143,2023,1,36709.34,403337820,11668.8630558241190108,Texas,Erath County
48145,2023,1,6075.33,75533284,12815.5460062331202650,Texas,Falls County
48147,2023,1,16632.67,213894862,14085.5197514867076887,Texas,Fannin County
48149,2023,1,18040.67,224835682,13746.2438043648383553,Texas,Fayette County
48151,2023,1,1669.33,21178600,13214.6125326611537158,Texas,Fisher County
48153,2023,1,2804.00,30388930,11557.6651658875307476,Texas,Floyd County
48155,2023,1,769.33,6879300,9601.2181788459824855,Texas,Foard County
48157,2023,1,477817.34,7351244544,16344.2077041497824014,Texas,Fort Bend County
48159,2023,1,7824.00,97318662,13780.0544360718099284,Texas,Franklin County
48161,2023,1,9359.34,120674908,13100.1921787548083538,Texas,Freestone County
48163,2023,1,13545.99,199477294,15735.0446194027567035,Texas,Frio County
48165,2023,1,13454.00,227336516,15343.4238728185480185,Texas,Gaines County
48167,2023,1,244367.34,3817153190,17512.2435336253333149,Texas,Galveston County
48169,2023,1,3290.00,39802642,12814.2744106379950058,Texas,Garza County
48171,2023,1,24067.34,289644042,13362.8380562187918495,Texas,Gillespie County
48173,2023,1,1162.67,25503680,19190.3777448709172424,Texas,Glasscock County
48175,2023,1,2766.67,34063090,12737.8132180998110428,Texas,Goliad County
48177,2023,1,14607.34,193578206,13793.5514907561632853,Texas,Gonzales County
48179,2023,1,15028.00,235514764,14374.3067749690724964,Texas,Gray County
48181,2023,1,100532.66,1401700658,15085.7127519551989200,Texas,Grayson County
48183,2023,1,151332.67,2187834238,15411.6260276116472948,Texas,Gregg County
48185,2023,1,15158.67,233050792,15111.2103480991288837,Texas,Grimes County
48187,2023,1,93254.66,1331453812,15174.5457541404168833,Texas,Guadalupe County
48189,2023,1,21543.99,260899832,13141.0600307820277391,Texas,Hale County
48191,2023,1,1580.67,13316766,9498.1705030537502909,Texas,Hall County
48193,2023,1,5660.00,62157446,12860.9982096897688336,Texas,Hamilton County
48195,2023,1,4684.67,62302036,12915.1834766226995308,Texas,Hansford County
48197,2023,1,2833.34,32950874,11787.6663595057194952,Texas,Hardeman County
48199,2023,1,24087.99,310250540,13701.9843113863537816,Texas,Hardin County
48201,2023,1,4790582.01,114764415116,22580.571023244954,Texas,Harris County
48203,2023,1,44538.67,682406388,15085.3219827295003693,Texas,Harrison County
48205,2023,1,4981.33,61985520,13506.1192353186191752,Texas,Hartley County
48207,2023,1,3189.34,30085166,11574.0468830520309552,Texas,Haskell County
48209,2023,1,161039.00,2100063073,15111.7903081699500980,Texas,Hays County
48211,2023,1,2924.66,52022552,15540.5463185845095897,Texas,Hemphill County
48213,2023,1,37868.00,427114490,12707.7626041489391432,Texas,Henderson County
48215,2023,1,573050.66,5810414826,14100.0948092219521751,Texas,Hidalgo County
48217,2023,1,22329.34,288478442,12954.9906648593615500,Texas,Hill County
48219,2023,1,18074.66,327114334,15356.3160314596392981,Texas,Hockley County
48221,2023,1,34934.00,422142646,13841.4216409332887031,Texas,Hood County
48223,2023,1,27959.34,354709570,13619.5672254846936187,Texas,Hopkins County
48225,2023,1,14703.34,238977860,15276.2956862449434092,Texas,Houston County
48227,2023,1,24954.66,383863390,15348.5278699921576082,Texas,Howard County
48229,2023,1,2655.34,46398608,17865.3378190617262055,Texas,Hudspeth County
48231,2023,1,61922.00,864663568,14783.4351654120334477,Texas,Hunt County
48233,2023,1,15886.66,329314770,17145.5306651560202570,Texas,Hutchinson County
48235,2023,1,1457.67,39780258,22234.2523466096396608,Texas,Irion County
48237,2023,1,4995.33,73744816,14202.7408091833057536,Texas,Jack County
48239,2023,1,11321.33,153368468,13895.4855886475093705,Texas,Jackson County
48241,2023,1,18038.00,224389288,13387.0278884357884483,Texas,Jasper County
48243,2023,1,1675.33,16819438,12490.2307680365725516,Texas,Jeff Davis County
48245,2023,1,237062.66,4101775058,17010.8119763835061177,Texas,Jefferson County
48247,2023,1,3230.67,40764592,15664.6183113707486194,Texas,Jim Hogg County
48249,2023,1,30697.99,377008686,13953.8749352208657697,Texas,Jim Wells County
48251,2023,1,109224.66,1482843634,15143.9082170153816313,Texas,Johnson County
48253,2023,1,5864.00,67649354,13987.1662095759429605,Texas,Jones County
48255,2023,1,11945.34,221501710,17355.8840133106170586,Texas,Karnes County
48257,2023,1,80090.66,1054960440,14198.9252956035525804,Texas,Kaufman County
48259,2023,1,39227.34,589348002,15254.2173427743764373,Texas,Kendall County
48261,2023,1,481.34,7198082,12706.49399574029289740000,Texas,Kenedy County
48263,2023,1,790.66,7737376,11240.5283309309515983,Texas,Kent County
48265,2023,1,37829.33,503001660,14508.4982745349691452,Texas,Kerr County
48267,2023,1,2447.34,25219978,11434.6338125092987392,Texas,Kimble County
48269,2023,1,770.00,12988059,15593.3512422219194259,Texas,King County
48271,2023,1,1828.66,21995246,14213.6436515137121151,Texas,Kinney County
48273,2023,1,23350.66,278803306,13374.3906057464435586,Texas,Kleberg County
48275,2023,1,2322.00,25687992,11835.8283670686988834,Texas,Knox County
48277,2023,1,43150.66,592759994,14279.0608606897918175,Texas,Lamar County
48279,2023,1,7875.33,104879256,13453.3321671529841853,Texas,Lamb County
48281,2023,1,9949.34,106743038,12351.4041994328006666,Texas,Lampasas County
48283,2023,1,6750.00,122926200,18908.6309918651006237,Texas,La Salle County
48285,2023,1,12014.66,142197228,12541.9905926363944106,Texas,Lavaca County
48287,2023,1,13168.66,174655146,13534.0396171276772357,Texas,Lee County
48289,2023,1,10798.00,181502174,15238.2942692451527331,Texas,Leon County
48291,2023,1,38398.67,514196314,13775.8446266844443690,Texas,Liberty County
48293,2023,1,14343.67,250100834,16970.3093143865103142,Texas,Limestone County
48295,2023,1,2432.67,28164414,14484.3307085298838085,Texas,Lipscomb County
48297,2023,1,7137.34,126900902,17788.4421575248202982,Texas,Live Oak County
48299,2023,1,10644.66,127817622,14138.9152111382780174,Texas,Llano County
48301,2023,1,698.00,18857863,27016.9957020057306590,Texas,Loving County
48303,2023,1,295080.00,3883335190,15536.7450740713512266,Texas,Lubbock County
48305,2023,1,2888.66,45839752,15084.2027261207517573,Texas,Lynn County
48307,2023,1,4868.00,58981692,12920.6830254662898187,Texas,McCulloch County
48309,2023,1,235666.00,3340944812,15155.1355832924644567,Texas,McLennan County
48311,2023,1,1192.00,19251238,14677.2506185665317317,Texas,McMullen County
48313,2023,1,8787.34,110882590,13422.6891897608218915,Texas,Madison County
48315,2023,1,4160.66,43605998,12062.2880797362522760,Texas,Marion County
48317,2023,1,4620.66,77862002,15958.5611107382935001,Texas,Martin County
48319,2023,1,2241.33,23865808,11727.2043984840230029,Texas,Mason County
48321,2023,1,22663.33,410075790,15854.0042646415050567,Texas,Matagorda County
48323,2023,1,36800.66,373360242,14408.3185115815509035,Texas,Maverick County
48325,2023,1,21159.34,245659538,13346.4944403158371076,Texas,Medina County
48327,2023,1,717.33,5303989,8201.4152885681969048,Texas,Menard County
48329,2023,1,226251.33,5732356488,21536.9870581588904114,Texas,Midland County
48331,2023,1,11933.34,147530234,12917.3636991189101677,Texas,Milam County
48333,2023,1,2496.66,25822962,11793.6103084041709160,Texas,Mills County
48335,2023,1,3961.34,57712036,13969.4991474595129995,Texas,Mitchell County
48337,2023,1,9984.66,118005220,13205.8282557124409020,Texas,Montague County
48339,2023,1,436876.66,8415096272,18299.8058484880237401,Texas,Montgomery County
48341,2023,1,23859.34,361311552,15212.2866956458611979,Texas,Moore County
48343,2023,1,6571.34,90202174,13729.7861086970506669,Texas,Morris County
48345,2023,1,707.33,5992210,9343.2624200391736730,Texas,Motley County
48347,2023,1,44719.99,591016182,13588.4577213216948115,Texas,Nacogdoches County
48349,2023,1,34156.66,421056236,13811.0692730145755676,Texas,Navarro County
48351,2023,1,2505.34,26830100,11779.2546071495531140,Texas,Newton County
48353,2023,1,12202.01,169298608,14349.8294960057888205,Texas,Nolan County
48355,2023,1,314420.00,4544580240,14672.7310329350677757,Texas,Nueces County
48357,2023,1,8302.66,114183280,12223.8460907272305449,Texas,Ochiltree County
48359,2023,1,1672.00,19616700,11396.9513676218810745,Texas,Oldham County
48361,2023,1,46464.66,725806004,14808.5326259371951152,Texas,Orange County
48363,2023,1,16325.34,192974706,13180.4971923905033026,Texas,Palo Pinto County
48365,2023,1,16014.00,238390110,14685.7764394389398557,Texas,Panola County
48367,2023,1,79408.00,1081923538,15641.6725018419151966,Texas,Parker County
48369,2023,1,12758.00,173416396,13144.2695105349344709,Texas,Parmer County
48371,2023,1,11173.35,181546820,16015.9795746015782558,Texas,Pecos County
48373,2023,1,24179.34,288346080,13410.4265819947580846,Texas,Polk County
48375,2023,1,152758.66,2158837750,15480.0085807730713204,Texas,Potter County
48377,2023,1,4110.67,55706980,15178.2060455761506316,Texas,Presidio County
48379,2023,1,4790.67,46371570,11509.6781959890395926,Texas,Rains County
48381,2023,1,72173.33,1002029560,13904.1462828005696883,Texas,Randall County
48383,2023,1,3356.67,66532254,16994.8587316240861874,Texas,Reagan County
48385,2023,1,1561.33,14327692,11477.6069469859802140,Texas,Real County
48387,2023,1,5564.00,62901400,12309.9172258696982564,Texas,Red River County
48389,2023,1,14175.34,293162812,18873.0318552107968411,Texas,Reeves County
48391,2023,1,4468.01,51834122,12422.7788621323512570,Texas,Refugio County
48393,2023,1,499.33,11937626,20549.8974269007313040,Texas,Roberts County
48395,2023,1,10903.34,177783916,15363.7007617512423965,Texas,Robertson County
48397,2023,1,77737.33,1045125022,14907.7385692886222368,Texas,Rockwall County
48399,2023,1,6010.00,75281156,13316.4011292249318137,Texas,Runnels County
48401,2023,1,26324.01,346257920,13844.0004877550534916,Texas,Rusk County
48403,2023,1,4837.34,52987254,12783.3054298807297264,Texas,Sabine County
48405,2023,1,4294.67,55198802,12388.9146364010072169,Texas,San Augustine County
48407,2023,1,4911.34,51024278,12668.1004474370518928,Texas,San Jacinto County
48409,2023,1,45917.33,758216084,15681.8782887403183186,Texas,San Patricio County
48411,2023,1,3076.66,33477594,11513.4350634543500236,Texas,San Saba County
48413,2023,1,1167.00,15833807,13355.4718102246569835,Texas,Schleicher County
48415,2023,1,12203.33,218942998,15491.0033682733216060,Texas,Scurry County
48417,2023,1,2674.00,47040464,15826.6080599666517432,Texas,Shackelford County
48419,2023,1,17337.34,211320972,12925.7752365621830426,Texas,Shelby County
48421,2023,1,2184.00,26021056,12075.7218547515837491,Texas,Sherman County
48423,2023,1,221865.34,3052326630,16206.7546643536868653,Texas,Smith County
48425,2023,1,7533.34,143922036,17180.9376492649519186,Texas,Somervell County
48427,2023,1,30173.34,283304040,14547.9380822566027169,Texas,Starr County
48429,2023,1,6514.00,71590378,12755.3867687608539082,Texas,Stephens County
48431,2023,1,868.66,10499616,12832.8102701585764425,Texas,Sterling County
48433,2023,1,1493.34,21217954,13385.0610820100903791,Texas,Stonewall County
48435,2023,1,2367.33,49161520,17834.9169018809598791,Texas,Sutton County
48437,2023,1,3716.00,38286344,11499.9728071370816774,Texas,Swisher County
48439,2023,1,1966102.00,35251598830,18533.5173041490800565,Texas,Tarrant County
48441,2023,1,133388.00,1808308512,13966.4207488685621652,Texas,Taylor County
48443,2023,1,522.67,7021854,14604.1350859490386481,Texas,Terrell County
48445,2023,1,6290.00,78363908,13263.2215433778955910,Texas,Terry County
48447,2023,1,836.00,7660298,10141.1900725590608980,Texas,Throckmorton County
48449,2023,1,34125.35,411672458,14394.7512260216442378,Texas,Titus County
48451,2023,1,98412.67,1287551418,13908.3608803999840136,Texas,Tom Green County
48453,2023,1,1784506.67,41700295254,20651.6908195872183975,Texas,Travis County
48457,2023,1,8043.99,92530884,12833.2360568423673546,Texas,Tyler County
48459,2023,1,15618.66,182005482,13198.2889334120040622,Texas,Upshur County
48461,2023,1,7066.65,160278412,18162.2480862949051771,Texas,Upton County
48463,2023,1,19136.00,218404884,14087.6951319585057315,Texas,Uvalde County
48465,2023,1,38102.66,417590152,13882.6642165260511546,Texas,Val Verde County
48467,2023,1,24723.34,264002770,12589.7937495139380017,Texas,Van Zandt County
48469,2023,1,74564.66,1042199752,15361.6208438598584600,Texas,Victoria County
48471,2023,1,50001.99,645259574,14205.6182296552662818,Texas,Walker County
48473,2023,1,46253.67,675562951,15792.2976280799555910,Texas,Waller County
48475,2023,1,11457.33,225525900,16736.0251279373811736,Texas,Ward County
48477,2023,1,31114.01,386147340,13470.0345680875954557,Texas,Washington County
48479,2023,1,208560.00,2301252846,14409.4533124138448149,Texas,Webb County
48481,2023,1,31938.00,388089902,13706.3632655126764908,Texas,Wharton County
48483,2023,1,3618.01,40532500,11788.0231992104331339,Texas,Wheeler County
48485,2023,1,107376.66,1338683568,13329.5613394157741341,Texas,Wichita County
48487,2023,1,11640.65,126964292,11729.1442669574747736,Texas,Wilbarger County
48489,2023,1,8777.33,92522010,12748.8751320382881378,Texas,Willacy County
48491,2023,1,436172.00,9149136968,18840.0007133423197109,Texas,Williamson County
48493,2023,1,18681.34,228192126,13413.1570031809257111,Texas,Wilson County
48495,2023,1,7321.33,163703176,19046.6985699623885278,Texas,Winkler County
48497,2023,1,44268.66,672235308,16139.8919438238314871,Texas,Wise County
48499,2023,1,21654.66,250838530,12915.4107914844410700,Texas,Wood County
48501,2023,1,6121.34,143292156,16958.5555501185413034,Texas,Yoakum County
48503,2023,1,13516.01,185449824,13663.7030730662982325,Texas,Young County
48505,2023,1,5728.00,58741514,15706.6196241421185996,Texas,Zapata County
48507,2023,1,5182.66,65684792,13212.6907016076362332,Texas,Zavala County
49001,2023,1,5495.34,54056596,13135.6473926871177941,Utah,Beaver County
49003,2023,1,46695.34,709337118,15571.6233021690996773,Utah,Box Elder County
49005,2023,1,125752.66,1518215480,13490.7811893894512272,Utah,Cache County
49007,2023,1,16731.33,197755324,12632.9628848510026019,Utah,Carbon County
49009,2023,1,600.00,5567680,11943.7559197994987490,Utah,Daggett County
49011,2023,1,280352.00,3981744734,15711.4562019263764919,Utah,Davis County
49013,2023,1,17116.00,247973126,14890.1346719257475915,Utah,Duchesne County
49015,2023,1,7235.34,94629826,13801.7524577225228444,Utah,Emery County
49017,2023,1,3874.66,38355634,12085.1119376627051317,Utah,Garfield County
49019,2023,1,12235.33,132720876,13219.3945283415001318,Utah,Grand County
49021,2023,1,47285.34,498496150,12629.0296176509200195,Utah,Iron County
49023,2023,1,8777.99,100675450,13232.0938791566979140,Utah,Juab County
49025,2023,1,7440.66,73763074,12883.9579821895771694,Utah,Kane County
49027,2023,1,10204.66,126773348,13019.0945165987963540,Utah,Millard County
49029,2023,1,5877.99,78029782,15810.2003971873529057,Utah,Morgan County
49031,2023,1,586.00,4858670,11264.7140788387604161,Utah,Piute County
