"area_fips","year","qtr","employment","wages","avg_wage_per_employee"
"C1438",2023,1,"24518.33","273283482","11146.0872272449189198"
"C1442",2023,1,"7943.33","164657385","20729.0035669324381033"
"C1446",2023,1,"5329836.00","145162430468","24752.918249850100"
"C1450",2023,1,"386526.66","9222955106","23505.6283995451834381"
"C1454",2023,1,"155562.66","2043499720","13607.0292457571038291"
"C1458",2023,1,"69333.67","1031237334","14873.5438868082360000"
"C1462",2023,1,"13687.33","161893387","11827.9713847352786476"
"C1466",2023,1,"39113.00","465927870","11912.3531818065600000"
"C1470",2023,1,"31749.67","319379177","10059.2922865331918439"
"C1472",2023,1,"24762.67","343706933","13880.0452159164330000"
"C1474",2023,1,"183519.34","3139012750","18282.6527463193000835"
"C1478",2023,1,"15557.00","193073670","12410.7263611236099505"
"C1482",2023,1,"9195.00","107471270","11688.0119630233822730"
"C1486",2023,1,"816242.00","27484971688","25435.5681998301507204"
"C1502",2023,1,"12605.00","153229660","12156.2602142007140024"
"C1506",2023,1,"6638.00","77225418","11633.8382042783971076"
"C1510",2023,1,"18756.67","251106814","13387.6033765772170000"
"C1518",2023,1,"306097.33","3148013036","14434.4381961829038711"
"C1522",2023,1,"15270.00","179488552","11754.3256057629338572"
"C1526",2023,1,"88932.00","1127592418","14951.9945004984493560"
"C1534",2023,1,"12351.00","146367753","11850.6803497692494535"
"C1538",2023,1,"1040179.33","16736786522","19636.8989003243248068"
"C1542",2023,1,"20758.67","239333711","11529.3392799794461505"
"C1546",2023,1,"20247.33","253409513","12515.6981824767049573"
"C1550",2023,1,"129996.01","1702904558","13846.8888761338008480"
"C1554",2023,1,"221328.01","3857200836","18971.0308616010397373"
"C1558",2023,1,"16005.33","210987404","13182.3186437854050000"
"C1562",2023,1,"17386.67","205814025","11837.4630943251530000"
"C1566",2023,1,"24653.33","350944356","14235.1685776095190000"
"C1568",2023,1,"93164.00","1963343154","20450.3118078820634605"
"C1570",2023,1,"11095.67","140691269","12679.8391864691921771"
"C1574",2023,1,"14312.67","178877326","12497.8335739904044786"
"C1578",2023,1,"10335.00","138406799","13392.0463473633284954"
"C1582",2023,1,"12035.67","123583963","10268.1443764367020245"
"C1586",2023,1,"13525.67","177884126","13151.5976538433099255"
"C1590",2023,1,"8255.33","86328659","10457.3195913752725511"
"C1594",2023,1,"316300.00","4282382296","15979.4082798084298402"
"C1598",2023,1,"584608.67","9103705588","16386.8445676038031651"
"C1602",2023,1,"87698.66","1099417298","13201.0903434857692412"
"C1606",2023,1,"93062.67","1252090133","16364.4541086084897489"
"C1610",2023,1,"30359.67","562734358","18535.5907948045100000"
"C1618",2023,1,"61263.34","972928614","17161.6316324615888283"
"C1622",2023,1,"77032.66","1107685148","15571.0001709445055721"
"C1626",2023,1,"23642.67","249248075","10542.2995854951498626"
"C1630",2023,1,"274087.34","4542879522","16418.5733494450461678"
"C1634",2023,1,"11225.00","130932328","11664.3499331848552339"
"C1638",2023,1,"19681.33","239817228","12185.0092134679220000"
"C1646",2023,1,"12554.00","141804271","11295.5449259200254899"
"C1650",2023,1,"26812.33","366090807","13653.8212638462400000"
"C1654",2023,1,"117908.66","1539112148","15000.2841465057448778"
"C1658",2023,1,"179053.66","2671520037","16529.8085315072811320"
"C1662",2023,1,"203875.99","2954004296","14667.5149387021098201"
"C1666",2023,1,"25987.00","338997322","13044.8809789510140000"
"C1670",2023,1,"737968.67","12129793112","17618.1740538953585815"
"C1674",2023,1,"2597891.33","54149542218","19380.3334255676336449"
"C1682",2023,1,"224901.33","3838504958","18248.1801745477731626"
"C1686",2023,1,"522055.34","7992272268","17612.8414080827853082"
"C1694",2023,1,"93113.34","1333674870","16241.7545664297139558"
"C1698",2023,1,"8865888.01","189593315170","21206.982132408119"
"C1702",2023,1,"153967.99","2079990522","15498.0300289672545068"
"C1706",2023,1,"29697.00","415900400","14004.7950971478600000"
"C1714",2023,1,"2135715.34","37313290418","17520.356091655560"
"C1720",2023,1,"97965.33","1551777522","15840.0677994936990000"
"C1722",2023,1,"40251.67","609682548","15146.7653016438240000"
"C1726",2023,1,"6547.33","66850336","10210.3150392017106202"
"C1730",2023,1,"191655.99","2374772872","13569.1532902442871257"
"C1734",2023,1,"16066.33","201643778","12550.7030021369740000"
"C1738",2023,1,"10478.33","111289858","10620.9503419755050104"
"C1742",2023,1,"89697.34","1187936976","14073.0045395069186889"
"C1746",2023,1,"1959090.01","34098933270","18803.9643874883731646"
"C1750",2023,1,"12837.33","156071436","12157.6212089738263399"
"C1754",2023,1,"19236.00","248190053","12902.3733104595550000"
"C1758",2023,1,"17570.33","196006223","11155.5210297660831924"
"C1762",2023,1,"3678.00","22540718","6128.5258292550299076"
"C1764",2023,1,"3713.67","27554960","7419.8797235436675343"
"C1766",2023,1,"134368.00","1792169828","15134.0665088194440951"
"C1770",2023,1,"14724.67","162931451","11065.2047131796982147"
"C1774",2023,1,"14438.67","184192302","12756.8775048480927889"
"C1778",2023,1,"259970.67","3411001708","14190.1136317572916897"
"C1782",2023,1,"616764.66","10055496070","17298.8392119454235067"
"C1786",2023,1,"195195.33","2705373890","15977.4009449433133831"
"C1790",2023,1,"766863.34","11180357310","15650.6294095876668746"
"C1798",2023,1,"227697.99","3082750552","13077.9720731696002650"
"C1802",2023,1,"99914.00","1809670382","16316.9168665547977230"
"C1806",2023,1,"24590.00","343859463","13983.7113867425780000"
"C1810",2023,1,"19582.00","268042208","13688.1936472270450000"
"C1814",2023,1,"2116296.66","36946753948","18934.505197048964"
"C1818",2023,1,"76035.67","1215706000","15988.6281438097030000"
"C1822",2023,1,"5835.00","63650342","10908.3705227077977721"
"C1826",2023,1,"45929.00","530858889","11558.2505388752200000"
"C1830",2023,1,"23166.67","281922424","12169.3132661870501846"
"C1838",2023,1,"8634.33","105785685","12251.7490252094352006"
"C1842",2023,1,"13189.00","150959680","11445.8776252938054439"
"C1846",2023,1,"14164.67","164814107","11635.5796347719675334"
"C1850",2023,1,"34601.67","700630532","20248.461981600115"
"C1858",2023,1,"372818.00","5444562432","14723.5784543976712564"
"C1862",2023,1,"17078.33","210528118","12327.2051136918120000"
"C1866",2023,1,"17307.33","241450929","13950.7874696660380000"
"C1870",2023,1,"77573.99","1223240850","18558.6309173763906106"
"C1874",2023,1,"9634.33","119420385","12395.2930491644465973"
"C1878",2023,1,"4452.67","65764259","14769.6344512651594549"
"C1882",2023,1,"15195.67","223348905","14698.1971834075500000"
"C1886",2023,1,"8119.33","101711100","12527.0260284095574350"
"C1888",2023,1,"244511.34","3587528604","15001.2930198441387705"
"C1890",2023,1,"18545.67","202439079","10915.7078383090390000"
"C1898",2023,1,"30548.67","379583457","12425.5327128298014924"
"C1900",2023,1,"14002.67","161363196","11523.7475718910680936"
"C1906",2023,1,"70224.66","879872304","14645.6234227828519746"
"C1910",2023,1,"7468927.66","156155804554","21882.623498849689"
"C1914",2023,1,"130315.34","1681667274","13758.7975984546575172"
"C1918",2023,1,"47027.66","682956780","16722.2098947874332979"
"C1922",2023,1,"18635.33","226273157","12142.1577469323510000"
"C1926",2023,1,"36729.00","424866771","11567.6106346483700000"
"C1930",2023,1,"160626.00","1926352476","13386.6628400380522185"
"C1934",2023,1,"351151.34","5238950018","15771.3436541734421647"
"C1938",2023,1,"726209.34","11336857088","18116.4490695558871036"
"C1942",2023,1,"11320.00","143646035","12689.5790636042402827"
"C1946",2023,1,"113340.00","1659660680","15072.9239723577898043"
"C1950",2023,1,"87123.34","1859838367","20351.2589347928192824"
"C1954",2023,1,"13233.00","159626549","12062.7634701125972946"
"C1958",2023,1,"14824.67","200029260","13493.0022035346490000"
"C1962",2023,1,"19051.33","208795076","10959.6043671484060000"
"C1966",2023,1,"425800.00","5622646962","14649.9056031798544715"
"C1970",2023,1,"7735.00","86329143","11160.8458952811893988"
"C1974",2023,1,"3149074.00","71573187906","22123.379509178798"
"C1976",2023,1,"8787.00","112613854","12815.9615340844429271"
"C1978",2023,1,"715437.67","13696258786","20076.9046797320740063"
"C1982",2023,1,"3762457.33","70593691864","19084.989345270346"
"C1986",2023,1,"18472.00","324352798","17559.1597011693370000"
"C1994",2023,1,"12644.33","190565994","15071.2567421506340126"
"C1998",2023,1,"17628.67","254790072","14453.1674923420180000"
"C2002",2023,1,"118483.34","1496049530","13798.0260642572024887"
"C2006",2023,1,"17675.00","202452497","11454.1723903818950000"
"C2010",2023,1,"82587.33","1126599397","15982.9586898844716122"
"C2014",2023,1,"20548.33","253342952","12329.1241138778491740"
"C2018",2023,1,"29007.33","357998478","12341.6542253682980000"
"C2022",2023,1,"115599.33","1638957266","14627.9730500443661985"
"C2026",2023,1,"243055.33","3533581920","15684.2547145588169715"
"C2030",2023,1,"11929.67","180655776","15143.4051803626812707"
"C2034",2023,1,"15486.33","203180051","13119.9585225682860000"
"C2038",2023,1,"27379.33","302778925","11058.6668168204730000"
"C2042",2023,1,"25833.67","375185858","14523.1361401788360000"
"C2046",2023,1,"21010.33","267306707","12722.6304675477148185"
"C2050",2023,1,"667671.99","14723967584","21508.8320942644490008"
"C2054",2023,1,"16402.67","207532016","12652.3339294423670000"
"C2058",2023,1,"18400.33","186680121","10145.4749551638559110"
"C2066",2023,1,"17418.67","235962158","13546.5109078383340000"
"C2070",2023,1,"108939.33","1445044564","15599.2586914380701260"
"C2074",2023,1,"165084.00","2284385282","15036.9474383010505348"
"C2078",2023,1,"36397.67","565001096","15523.0031961755790000"
"C2082",2023,1,"23171.67","286499034","12364.1962454146585289"
"C2090",2023,1,"15969.00","194044951","12151.3526833239401340"
"C2094",2023,1,"129268.67","1687769224","16676.7320527387935457"
"C2098",2023,1,"16881.00","281582212","16680.4224868195010000"
"C2102",2023,1,"19346.33","225578735","11660.0252416478580000"
"C2106",2023,1,"108486.66","1402825498","12959.6058066930249360"
"C2112",2023,1,"9696.00","128057425","13207.2426773927392739"
"C2114",2023,1,"265314.00","4270614646","15509.5130286518806495"
"C2118",2023,1,"10608.00","117250955","11053.0689102564102564"
"C2122",2023,1,"26496.33","494352131","18657.3789203537600000"
"C2126",2023,1,"16744.67","206133971","12310.4254688059880000"
"C2130",2023,1,"65557.35","977245222","18341.5917972300111239"
"C2134",2023,1,"646764.00","7856873214","14784.6880283608123608"
"C2138",2023,1,"15560.67","179639077","11544.4332076603399266"
"C2142",2023,1,"23381.67","287499726","12295.9466533608951130"
"C2146",2023,1,"16695.67","184319318","11039.9495677521111059"
"C2150",2023,1,"232604.66","3043326790","15544.1621777947871898"
"C2154",2023,1,"13137.00","158985205","12102.0937048032275253"
"C2158",2023,1,"9121.00","105333849","11548.4978620765266966"
"C2166",2023,1,"312522.00","4388087462","17744.5768584445303186"
"C2170",2023,1,"48902.67","635800562","13001.3474793467290000"
"C2174",2023,1,"8143.00","97408425","11962.2282942404519219"
"C2178",2023,1,"301362.01","4294332374","14522.5834360615859574"
"C2182",2023,1,"69632.00","1089222856","16259.8026222410904929"
"C2184",2023,1,"7407.67","96101399","12973.2348017819376321"
"C2190",2023,1,"17148.00","217769264","12699.3972474924190000"
"C2198",2023,1,"8714.67","128982426","14800.6149785801713586"
"C2202",2023,1,"286212.00","4524026618","16911.4690838922551708"
"C2206",2023,1,"24961.00","338964584","13579.7677977645130000"
"C2210",2023,1,"21933.00","220791990","10066.6570920530707154"
"C2214",2023,1,"90416.00","1222064082","15175.7773462635301325"
"C2218",2023,1,"261362.67","3448559616","14752.9343795088281849"
"C2222",2023,1,"529737.34","10226416150","17781.8824971831995821"
"C2226",2023,1,"21551.67","271078363","12578.0695847188923892"
"C2228",2023,1,"13506.67","178199393","13193.4397581441260318"
"C2230",2023,1,"43739.67","795376540","18184.3301656010180000"
"C2234",2023,1,"5904.67","63302325","10720.7279552896014451"
"C2238",2023,1,"123392.00","1523638810","14423.3112295652093717"
"C2242",2023,1,"259959.33","3492327618","15215.1050626689626047"
"C2250",2023,1,"177107.34","2338857356","14361.3990464037356647"
"C2252",2023,1,"108782.66","1383114468","15776.9430760151024852"
"C2254",2023,1,"89674.67","1300131582","15093.4401496706275612"
"C2258",2023,1,"18334.33","209796209","11442.8054287947930000"
"C2262",2023,1,"6676.33","74607263","11174.8858654950322034"
"C2266",2023,1,"341021.33","5838110722","18064.9171006958473726"
"C2270",2023,1,"17244.33","241763937","14019.9062687259590000"
"C2278",2023,1,"13303.00","142929699","10744.1704126888671728"
"C2280",2023,1,"19072.00","238565184","12508.6610738255030000"
"C2282",2023,1,"12501.00","171093867","13686.4144468442524598"
"C2286",2023,1,"13068.33","148213257","11341.4046932789185053"
"C2290",2023,1,"211775.34","2693682136","13472.5177557754697780"
"C2306",2023,1,"438344.67","6642411972","15607.7490720836696212"
"C2314",2023,1,"11266.00","143251934","12715.4210900053257589"
"C2318",2023,1,"37932.00","522545224","13775.8416113044400000"
"C2324",2023,1,"12033.67","144822021","12034.7376249965374920"
"C2330",2023,1,"16662.67","218840145","13133.5607545810990000"
"C2334",2023,1,"18420.67","237776473","12908.1361333285080000"
"C2338",2023,1,"24974.67","325586020","13036.6512732902670000"
"C2342",2023,1,"808504.65","11264542180","16432.6016000818623774"
"C2346",2023,1,"64867.33","719324574","13072.2213305293287571"
"C2350",2023,1,"19340.33","210343353","10875.8907809241480000"
"C2354",2023,1,"283695.33","4168185846","17113.0830465237204169"
"C2358",2023,1,"195052.00","3023888868","15542.4708844873601430"
"C2362",2023,1,"15343.67","229161695","14935.2628663292130000"
"C2366",2023,1,"15958.67","176794204","11078.2565794970337731"
"C2370",2023,1,"19668.00","211082958","10732.3041488712630000"
"C2378",2023,1,"21235.67","256294061","12069.0376724692732028"
"C2382",2023,1,"19466.00","313861221","16123.5601047981100000"
"C2386",2023,1,"25406.67","311137635","12246.2989372868010000"
"C2390",2023,1,"66428.00","872577936","16395.0312516622426203"
"C2394",2023,1,"24585.00","424307375","17258.7909294285130000"
"C2398",2023,1,"17604.33","202512506","11503.5600704372030000"
"C2402",2023,1,"98615.34","1435687110","18362.0293377793181477"
"C2406",2023,1,"45106.00","766675819","16997.2025672859490000"
"C2410",2023,1,"15929.33","207343626","13016.4660165731990000"
"C2414",2023,1,"81895.33","986987380","13399.3429929471128909"
"C2422",2023,1,"101346.00","1371724386","14883.2287917840863232"
"C2426",2023,1,"85052.00","1099688830","14367.3828229229067463"
"C2430",2023,1,"127825.34","1762836796","15354.8476953387373415"
"C2434",2023,1,"1139125.34","16921561820","16352.9267047628307826"
"C2438",2023,1,"6631.67","73372684","11063.9885398341291781"
"C2442",2023,1,"61098.66","732604330","15224.3115560899354138"
"C2446",2023,1,"11405.00","137847512","12086.5858833844804910"
"C2450",2023,1,"71263.34","932598386","13713.9449700255141948"
"C2454",2023,1,"226123.33","3869650020","16559.4809358829652350"
"C2458",2023,1,"339457.99","5099563840","15974.5358868071489071"
"C2462",2023,1,"25069.00","294567690","11750.2768359328254019"
"C2464",2023,1,"25205.33","333598881","13235.2497222809990000"
"C2466",2023,1,"705055.34","10318934110","15299.2854309010891288"
"C2470",2023,1,"13919.33","180094318","12938.4298577518083466"
"C2474",2023,1,"14484.33","149869749","10347.0243021195316859"
"C2478",2023,1,"159560.67","2195410648","16200.4877551084464708"
"C2482",2023,1,"18227.67","223008140","12234.5961267670020000"
"C2486",2023,1,"781459.00","11315598830","16143.1183539744786230"
"C2490",2023,1,"14930.00","147400631","9872.7817146684527796"
"C2494",2023,1,"33039.00","421423118","12755.3230424649660000"
"C2498",2023,1,"9554.00","101423715","10615.8378689554113460"
"C2502",2023,1,"27835.34","202218008","10144.4716284415375283"
"C2506",2023,1,"303566.66","4036433988","14619.2484243720401963"
"C2510",2023,1,"9536.67","123143052","12912.5884655714785040"
"C2518",2023,1,"197436.66","2676077092","16576.0314545032574066"
"C2520",2023,1,"16008.67","225603122","14092.5616541040270000"
"C2522",2023,1,"93297.35","1044243768","13784.8622107320056392"
"C2526",2023,1,"96434.67","1247632166","14314.5149335895747925"
"C2530",2023,1,"16148.67","197826665","12250.3404821863515615"
"C2542",2023,1,"651351.34","10914945366","17588.1964242807844551"
"C2546",2023,1,"15543.67","172955228","11127.0546203169562924"
"C2550",2023,1,"131174.67","1733007526","14058.0558131091715356"
"C2554",2023,1,"648877.33","13869502121","21023.1679456608382434"
"C2558",2023,1,"15244.67","177849707","11666.3559058905844303"
"C2562",2023,1,"123835.34","1428199306","12928.3895269746198457"
"C2570",2023,1,"15462.00","185092324","11970.7879963782175656"
"C2572",2023,1,"11737.67","169071765","14404.2056910799988640"
"C2574",2023,1,"40986.33","597546633","14579.1678445660750000"
"C2576",2023,1,"4506.33","44712845","9922.2231673940380206"
"C2578",2023,1,"14175.00","161521115","11394.7876543209876543"
"C2582",2023,1,"8333.00","111466105","13376.4676587063482539"
"C2584",2023,1,"38571.00","523417385","13570.2311321977650000"
"C2586",2023,1,"307720.00","4017046910","14231.0502058898426706"
"C2588",2023,1,"12400.33","156305420","12604.9369640601059112"
"C2590",2023,1,"71818.00","979129637","13633.4851569244480000"
"C2594",2023,1,"158865.34","2027502670","13607.4906659515755774"
"C2598",2023,1,"42347.34","500908324","11966.3029882412297633"
"C2602",2023,1,"31700.33","522527578","16483.3464842640980000"
"C2609",2023,1,"39573.67","617634892","15607.2192451209140000"
"C2614",2023,1,"69069.34","793765816","12201.8751631494618312"
"C2622",2023,1,"13620.00","176207089","12937.3780469897209985"
"C2630",2023,1,"75846.66","839401478","12991.8607727267057462"
"C2634",2023,1,"12192.33","155177819","12727.4915110588621265"
"C2638",2023,1,"161200.66","2496612684","14899.1139282662194300"
"C2642",2023,1,"5954309.67","134710771363","23364.206817397330"
"C2646",2023,1,"20030.67","273577904","13657.9530053917324493"
"C2650",2023,1,"12046.33","139214184","11556.5608345554663937"
"C2654",2023,1,"13794.33","163081866","11822.3811226832276979"
"C2658",2023,1,"254124.00","3434953184","14360.7365710823545988"
"C2662",2023,1,"505760.67","9086750690","19260.9930262347179621"
"C2666",2023,1,"27238.67","344642440","12652.6912722110720000"
"C2670",2023,1,"8392.00","101763651","12126.2691849380362250"
"C2674",2023,1,"26000.67","316272813","12164.0270634086300000"
"C2678",2023,1,"15493.00","211885258","13676.1929903827540000"
"C2682",2023,1,"154102.00","2085648796","15272.8790781684693712"
"C2686",2023,1,"27515.00","377890324","13733.9750681446480000"
"C2690",2023,1,"2131303.34","37450059474","17891.086362243544"
"C2694",2023,1,"8183.33","84048296","10270.6675356415478615"
"C2696",2023,1,"18438.67","217019284","11769.7926820449780000"
"C2698",2023,1,"149186.67","2132529750","17431.2677531623631615"
"C2702",2023,1,"14830.67","213770256","14414.0692259282560000"
"C2706",2023,1,"93465.33","1615569288","20723.0900052081595816"
"C2710",2023,1,"111470.67","1729387332","17055.3165875867699044"
"C2714",2023,1,"508669.33","6825990564","15136.9707927654154764"
"C2716",2023,1,"10087.00","107505962","10657.8727074452265292"
"C2718",2023,1,"135878.01","1850586990","15535.4483911677560930"
"C2722",2023,1,"26185.00","529561892","20223.864502577812"
"C2726",2023,1,"1473556.00","25326178098","16443.8665884012423299"
"C2730",2023,1,"14568.67","187092234","12842.0972406534568974"
"C2734",2023,1,"105386.00","1165167970","12044.8701168629901186"
"C2738",2023,1,"14580.00","167283529","11473.4930727023319616"
"C2742",2023,1,"10787.67","148076785","13726.4887371380897939"
"C2746",2023,1,"45065.67","578159561","12829.2690148450040000"
"C2750",2023,1,"134854.00","2071803672","15025.6931293541319777"
"C2754",2023,1,"30000.67","390297492","13009.6272971711738294"
"C2758",2023,1,"2979.00","20612350","6919.2178583417254112"
"C2760",2023,1,"46954.33","556435577","11850.5692126392310000"
"C2762",2023,1,"151078.67","1946137740","13621.4172722658365318"
"C2770",2023,1,"8740.00","106076158","12136.8601830663615561"
"C2774",2023,1,"161930.67","2116497786","15020.1738681592014869"
"C2778",2023,1,"94079.33","1095414890","13604.3717407725989224"
"C2786",2023,1,"117570.00","1441157630","13490.6046700783940649"
"C2790",2023,1,"159230.66","1909183156","12242.8514951035586906"
"C2792",2023,1,"12582.00","150507369","11962.1180257510729614"
"C2794",2023,1,"16365.67","255434382","15607.9423590036050000"
"C2798",2023,1,"145138.67","2084547628","16185.2463739139424410"
"C2802",2023,1,"277955.33","4475777416","17606.0135996899275542"
"C2806",2023,1,"47602.00","637142256","13384.7791269274400000"
"C2810",2023,1,"76756.67","1013820074","14834.8312225737806880"
"C2814",2023,1,"2118106.00","36374963564","16787.926249510951"
"C2818",2023,1,"31910.67","442168178","13856.4381189153050000"
"C2826",2023,1,"29155.67","370358969","12702.8125693118550000"
"C2830",2023,1,"31130.00","446796926","14352.6156761965950000"
"C2834",2023,1,"17097.00","213373869","12480.1935427267940000"
"C2838",2023,1,"8655.33","71636943","8276.6243934375722098"
"C2842",2023,1,"256243.99","4068016826","18415.8614508201932673"
"C2850",2023,1,"18914.67","251500830","13296.6038700126880000"
"C2854",2023,1,"6201.00","92060975","14846.1498145460409611"
"C2858",2023,1,"45812.00","655159150","14301.0379376582550000"
"C2862",2023,1,"17975.00","204978622","11403.5394714881780000"
"C2866",2023,1,"292242.66","4225722810","14763.4752797585351072"
"C2870",2023,1,"229825.33","3220972628","14379.3097149785335035"
"C2874",2023,1,"113703.34","1656887094","18356.9267980732450612"
"C2878",2023,1,"11916.00","143000694","12000.7296072507552870"
"C2882",2023,1,"28799.33","353332182","12268.7625407995560000"
"C2886",2023,1,"10106.33","106980661","10585.5068768758864079"
"C2890",2023,1,"22897.67","286564209","12514.9960985835527271"
"C2894",2023,1,"818433.34","13018233370","17157.5933815572412407"
"C2902",2023,1,"69540.66","1144244184","15251.1123194038359101"
"C2906",2023,1,"24570.67","322139887","13110.7507732797910000"
"C2910",2023,1,"144815.34","1991374488","14855.4558463649635338"
"C2918",2023,1,"390894.00","5323592208","14425.0467201349779865"
"C2920",2023,1,"199465.33","2889605476","15745.2959685886942032"
"C2926",2023,1,"10380.00","128827812","12411.1572254335260116"
"C2930",2023,1,"39806.67","528310025","13271.8981326410990000"
"C2934",2023,1,"183390.66","3034309428","15764.6353038788133515"
"C2938",2023,1,"24715.33","305429016","12357.8756507431290000"
"C2942",2023,1,"109764.01","1350791186","14093.9941423051064608"
"C2946",2023,1,"515819.34","6946613468","14236.0339693849149434"
"C2950",2023,1,"4107.67","57807331","14073.0335957153290594"
"C2954",2023,1,"490612.66","7189624016","16195.7612523631361466"
"C2962",2023,1,"423212.66","6731362870","17125.9816994858269389"
"C2966",2023,1,"16494.67","205060225","12431.9108196588790000"
"C2970",2023,1,"208560.00","2301252846","14409.4533124138448149"
"C2974",2023,1,"152402.66","1801975980","14695.7023066594860596"
"C2978",2023,1,"7495.67","76381571","10190.0970783119135500"
"C2982",2023,1,"2163296.66","34204689790","17296.476841877330"
"C2986",2023,1,"32643.67","360992861","11058.5880160521182153"
"C2990",2023,1,"11788.67","140734724","11938.1375332240004524"
"C2994",2023,1,"100039.33","1277073652","15479.7082712396693650"
"C2998",2023,1,"11690.67","128905534","11026.3629676094890511"
"C3002",2023,1,"84536.00","983602346","12136.4775532849126470"
"C3006",2023,1,"14427.67","156336764","10835.9007462514148549"
"C3014",2023,1,"102785.34","1387009028","15534.8631923073308653"
"C3022",2023,1,"9037.33","163557167","18097.9455960460312777"
"C3026",2023,1,"17062.67","229706888","13462.5432523247630000"
"C3028",2023,1,"9857.00","128963935","13083.4873693821649589"
"C3030",2023,1,"55299.35","718094430","14230.5904105663256317"
"C3034",2023,1,"94439.99","1325256148","15002.5069399040032359"
"C3038",2023,1,"15871.33","195274598","12303.6038560087371845"
"C3042",2023,1,"12119.33","147553356","12175.0390010451620001"
"C3046",2023,1,"554042.67","8531897762","17442.8412874836990267"
"C3058",2023,1,"10875.00","167494797","15401.8204137931034483"
"C3062",2023,1,"98384.67","1404462140","16465.9871901181612719"
"C3066",2023,1,"7880.67","107853748","13685.8660011843329667"
"C3070",2023,1,"353486.00","4991244392","15574.9580643200501908"
"C3078",2023,1,"691512.01","10096268654","15959.7791182661886501"
"C3082",2023,1,"12279.67","161879696","13182.7435055240370259"
"C3086",2023,1,"133842.01","1600055696","13393.4337358765075706"
"C3088",2023,1,"10179.67","136412253","13400.4636366613183142"
"C3090",2023,1,"14378.00","171851014","11952.3587425232994853"
"C3094",2023,1,"48184.33","533312934","11068.1812345644850000"
"C3098",2023,1,"193275.34","2716097640","14909.7537842948882725"
"C3102",2023,1,"81000.00","1304946244","16719.5465768583636011"
"C3106",2023,1,"20738.67","550862419","26562.094268355407"
"C3108",2023,1,"12163013.34","247607911584","23568.581333944312"
"C3114",2023,1,"1310681.33","22053531152","17056.0084584181086914"
"C3118",2023,1,"300273.34","3957481408","15492.0090082058524876"
"C3122",2023,1,"9597.33","116478650","12136.5639761044734649"
"C3126",2023,1,"34659.00","422825841","12199.5972474681900000"
"C3130",2023,1,"38086.00","421212975","11059.5225279630310000"
"C3134",2023,1,"191868.00","2574276762","13673.5857708511706291"
"C3138",2023,1,"10095.00","123478020","12231.6017830609212481"
"C3142",2023,1,"188544.67","2433555660","14317.6038319546161472"
"C3146",2023,1,"105808.66","1353360402","14930.8211078742164844"
"C3150",2023,1,"12479.67","152110720","12188.6845268303106386"
"C3154",2023,1,"782968.66","13874758236","18009.9754659231332540"
"C3158",2023,1,"17172.67","228729143","13319.3724329360610000"
"C3162",2023,1,"8003.33","103315836","12909.1007080383173678"
"C3166",2023,1,"17199.33","269854026","15689.7956897554170000"
"C3168",2023,1,"8131.00","91327810","11232.0514081908744312"
"C3170",2023,1,"400514.01","7865893410","18588.7181297718874726"
"C3174",2023,1,"79295.34","992610744","14116.4085154726443759"
"C3182",2023,1,"32654.67","432891756","13256.6582418031110000"
"C3186",2023,1,"108902.66","1472521648","15463.4852073147971931"
"C3190",2023,1,"95973.33","1167103656","15091.5826956963217700"
"C3193",2023,1,"24627.00","356667067","14482.7655418849230000"
"C3194",2023,1,"24577.33","307633808","12516.9726034828840000"
"C3198",2023,1,"26983.67","336420276","12467.5523217749010000"
"C3200",2023,1,"15392.33","172666013","11217.6633172358535898"
"C3202",2023,1,"22965.00","298845556","13013.0875680383191814"
"C3210",2023,1,"25567.33","331158279","12952.3980730619800000"
"C3214",2023,1,"13463.00","183372109","13620.4493055039738543"
"C3218",2023,1,"8804.33","96807035","10995.3850376708439027"
"C3222",2023,1,"22269.33","341203194","15321.6618069692250000"
"C3226",2023,1,"15532.00","208661512","13434.2977079577650000"
"C3228",2023,1,"10870.00","114960340","10575.9282428702851886"
"C3230",2023,1,"25073.00","270824985","10801.4591393132054401"
"C3234",2023,1,"8475.67","89252581","10530.4496401463011759"
"C3238",2023,1,"25101.00","329488144","13126.4947213258440000"
"C3242",2023,1,"67754.00","470626758","9871.4637134641605421"
"C3246",2023,1,"11531.00","137335328","11910.0969560315670800"
"C3250",2023,1,"7797.67","97274131","12474.7742059590475783"
"C3254",2023,1,"15148.33","187189738","12357.1177027175709618"
"C3258",2023,1,"573050.66","5810414826","14100.0948092219521751"
"C3262",2023,1,"16697.00","168914670","10116.4682278253578487"
"C3266",2023,1,"12904.67","152628648","11827.3994937232009092"
"C3270",2023,1,"16117.00","247211264","15338.5409195259660000"
"C3274",2023,1,"28664.67","342250933","11939.8190455148030000"
"C3278",2023,1,"179156.66","2550274936","17297.1198335608260177"
"C3282",2023,1,"1225674.67","19963828916","16974.2838958906937296"
"C3286",2023,1,"17738.67","222870462","12564.1045174383640000"
"C3290",2023,1,"158996.00","2092646458","17501.2670637684202136"
"C3294",2023,1,"35926.00","403808259","11240.0005288648890000"
"C3298",2023,1,"10104.33","130923763","12957.1896216144888332"
"C3302",2023,1,"8058.00","88585073","10993.4317448498386696"
"C3306",2023,1,"12899.67","138237111","10716.3320240833096462"
"C3310",2023,1,"5451305.33","104381533528","18860.624626090405"
"C3314",2023,1,"80164.66","1021130294","13713.6364225442349840"
