"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","qtrly_estabs","avg_qtrly_employment","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","wages_per_employee"
"C3990",1,"10",41,0,2023,1,"53","3959.67","98187998","0","0","1907","24797.0362825153632459"
"C3990",2,"10",41,0,2023,1,"80","7655.67","129682001","2374317","29634","1303","16939.3478904515173944"
"C3990",3,"10",41,0,2023,1,"78","16244.33","280694564","15772448","223238","1329","17279.537315576714"
"C3990",5,"10",41,0,2023,1,"17041","224753.33","3668080376","3014265515","51462823","1255","16320.471521371578"
"C3994",0,"10",80,0,2023,1,"1996","20047.00","195220439","120099008","664809","749","9738.1373272808899087"
"C3998",0,"10",80,0,2023,1,"1469","29207.00","362209937","154230432","1685474","954","12401.476940459479"
"C4006",0,"10",40,0,2023,1,"49450","644527.67","11554961101","3584120365","23031799","1379","17927.796894676877"
"C4006",1,"10",41,0,2023,1,"221","17648.00","422798333","0","0","1843","23957.294480961015"
"C4006",2,"10",41,0,2023,1,"421","35754.00","626188978","0","0","1347","17513.816020585109"
"C4006",3,"10",41,0,2023,1,"378","55381.33","738573724","27561081","81018","1026","13336.149195878274"
"C4006",5,"10",41,0,2023,1,"48430","535744.33","9767400066","3556559284","22950781","1402","18231.457541003700"
"C4008",0,"10",80,0,2023,1,"3040","39207.67","481613103","231747801","1502953","945","12283.646132134021"
"C4010",0,"10",80,0,2023,1,"644","15086.67","141652020","46780842","691937","722","9389.2191780821915734"
"C4014",0,"10",40,0,2023,1,"150285","1644438.67","24024006410","8117563430","241863652","1124","14609.244416939843"
"C4014",1,"10",41,0,2023,1,"239","20898.00","492366105","0","0","1812","23560.441429801895"
"C4014",2,"10",41,0,2023,1,"763","25580.33","528721827","0","0","1590","20669.074953414733"
"C4014",3,"10",41,0,2023,1,"1940","217882.00","4328259704","109449854","3902788","1528","19865.155010510276"
"C4014",5,"10",41,0,2023,1,"147343","1380078.33","18674658774","8008113576","237960864","1041","13531.593332745605"
"C4018",0,"10",80,0,2023,1,"1815","15079.67","180150547","115556048","1104929","919","11946.5868166847186731"
"C4022",0,"10",40,0,2023,1,"11129","148498.67","2106857009","758999486","5011429","1091","14187.716673101442"
"C4022",1,"10",41,0,2023,1,"74","3579.00","84109783","0","0","1808","23500.9172953338921486"
"C4022",2,"10",41,0,2023,1,"138","3512.00","50351764","0","0","1103","14337.0626423690205011"
"C4022",3,"10",41,0,2023,1,"158","14252.00","174235097","976082","7924","940","12225.3085181027224249"
"C4022",5,"10",41,0,2023,1,"10759","127155.67","1798160365","758023404","5003505","1088","14141.409597684728"
"C4026",0,"10",80,0,2023,1,"1453","19889.00","221458037","155393434","848251","857","11134.699431846749"
"C4030",0,"10",80,0,2023,1,"1015","14795.33","221792350","120469484","3431691","1153","14990.696390753842"
"C4034",0,"10",40,0,2023,1,"5936","118212.67","2096333258","730215157","5745247","1364","17733.575572837654"
"C4034",1,"10",41,0,2023,1,"57","892.67","19196682","0","0","1654","21504.8715459297983562"
"C4034",2,"10",41,0,2023,1,"55","1258.00","20626653","37981","1785","1261","16396.3855325914149444"
"C4034",3,"10",41,0,2023,1,"134","9980.33","142481422","7260","7","1098","14276.2187635683510905"
"C4034",5,"10",41,0,2023,1,"5690","106081.67","1914028501","730169916","5743455","1388","18042.971619349872"
"C4038",0,"10",40,0,2023,1,"27967","490025.33","7879733661","2996408667","85106834","1237","16080.257743817326"
"C4038",1,"10",41,0,2023,1,"169","4395.67","88567732","0","0","1550","20148.8735876241753240"
"C4038",2,"10",41,0,2023,1,"286","9162.67","252629115","0","0","2121","27571.5710491850989522"
"C4038",3,"10",41,0,2023,1,"499","59284.33","845622382","2294912","51554","1097","14263.842307973439"
"C4038",5,"10",41,0,2023,1,"27013","417182.67","6692914432","2994113755","85055280","1234","16043.126828535542"
"C4042",0,"10",40,0,2023,1,"6717","135773.67","1966189244","977841618","27655248","1114","14481.373982681963"
"C4042",1,"10",41,0,2023,1,"38","907.67","18449603","0","0","1564","20326.4080058758721990"
"C4042",3,"10",41,0,2023,1,"116","13565.33","192429677","9200455","135196","1091","14185.3998181639476653"
"C4042",5,"10",41,0,2023,1,"6563","121300.67","1755309964","968641163","27520052","1113","14470.736330110854"
"C4046",0,"10",80,0,2023,1,"952","14158.67","151392346","101962535","585299","823","10692.5566908371783903"
"C4054",0,"10",80,0,2023,1,"1660","20272.67","351899299","252261833","1989899","1335","17358.313278963464"
"C4058",0,"10",40,0,2023,1,"3422","53928.67","692462550","481866753","2557683","988","12840.342489461387"
"C4058",1,"10",41,0,2023,1,"24","352.33","6728956","0","0","1469","19098.2667928098391693"
"C4058",2,"10",41,0,2023,1,"33","1858.00","22917428","4027249","40273","949","12334.4607104413347686"
"C4058",3,"10",41,0,2023,1,"93","8143.67","107595568","464137","1232","1016","13212.1773157054561827"
"C4058",5,"10",41,0,2023,1,"3272","43574.67","555220598","477375367","2516178","980","12741.820889813653"
"C4062",0,"10",80,0,2023,1,"1284","18993.00","224067217","92076383","828986","907","11797.357816037487"
"C4066",0,"10",40,0,2023,1,"2410","43010.00","540937476","248035411","3019431","967","12577.016414787259"
"C4066",1,"10",41,0,2023,1,"14","184.33","3686922","0","0","1539","20001.3851717902350850"
"C4066",2,"10",41,0,2023,1,"44","1339.33","14713499","444192","0","845","10985.6886510701841715"
"C4066",3,"10",41,0,2023,1,"37","3967.00","47199411","1036106","5897","915","11898.0113435845727250"
"C4066",5,"10",41,0,2023,1,"2315","37519.33","475337644","246555113","3013534","975","12669.138861742391"
"C4070",0,"10",80,0,2023,1,"3665","38411.33","481571810","306321340","5698291","964","12537.232327264523"
"C4074",0,"10",80,0,2023,1,"1842","21270.33","239931697","159969546","1035722","868","11280.1098713387975628"
"C4078",0,"10",80,0,2023,1,"2241","33540.00","395569555","165308770","1308913","907","11793.9640727489564699"
"C4082",0,"10",80,0,2023,1,"1503","18595.00","213587018","82746351","931160","884","11486.260715246034"
"C4086",0,"10",80,0,2023,1,"2543","25225.67","361720624","171138622","3713587","1103","14339.388083565680"
"C4090",0,"10",40,0,2023,1,"96533","1043592.67","19770523123","4596756411","140654955","1457","18944.674253172854"
"C4090",1,"10",41,0,2023,1,"226","14221.33","346574939","0","0","1875","24370.073528033003"
"C4090",2,"10",41,0,2023,1,"5232","132814.00","3728663761","378065","8258","2160","28074.327713945819"
"C4090",3,"10",41,0,2023,1,"1197","104306.33","2204867901","76563664","2148674","1626","21138.389496962473"
"C4090",5,"10",41,0,2023,1,"89878","792251.00","13490416522","4519814682","138498023","1310","17027.957707847639"
"C4094",0,"10",80,0,2023,1,"611","10349.67","142830942","45570629","298495","1062","13800.5354761828078199"
"C4098",0,"10",40,0,2023,1,"4295","77693.67","1177819022","434855452","12637110","1166","15159.781646723671"
"C4098",1,"10",41,0,2023,1,"29","1651.00","37128011","0","0","1730","22488.1956390066626287"
"C4098",2,"10",41,0,2023,1,"30","2021.67","34959901","0","0","1330","17292.6138499587798843"
"C4098",3,"10",41,0,2023,1,"116","6523.00","79102053","750692","10022","933","12126.6369768511421125"
"C4098",5,"10",41,0,2023,1,"4120","67498.00","1026629057","434104760","12627088","1170","15209.770022815491"
"C4106",0,"10",40,0,2023,1,"5734","101745.00","1475170619","948617278","7457872","1115","14498.703808540960"
"C4106",1,"10",41,0,2023,1,"44","2350.33","52401693","0","0","1715","22295.4302935753793791"
"C4106",2,"10",41,0,2023,1,"34","2046.00","34356637","0","0","1292","16792.1001955034213099"
"C4106",3,"10",41,0,2023,1,"139","8631.33","115005044","174860","521","1025","13324.1342395921835175"
"C4106",5,"10",41,0,2023,1,"5517","88717.33","1273407245","948442418","7457351","1104","14353.533826535213"
"C4110",0,"10",40,0,2023,1,"7919","81879.67","913222828","681854495","3626182","858","11153.230895745382"
"C4110",1,"10",41,0,2023,1,"27","664.00","12065518","0","0","1398","18170.9608433734939759"
"C4110",2,"10",41,0,2023,1,"39","2006.67","23393372","0","0","897","11657.8265780730897008"
"C4110",3,"10",41,0,2023,1,"129","7287.00","83289581","6310576","21811","879","11429.8862357623164540"
"C4110",5,"10",41,0,2023,1,"7724","71922.00","794474357","675543919","3604371","850","11046.3329301187397458"
"C4114",0,"10",40,0,2023,1,"3631","52755.67","734699037","338128324","3022799","1071","13926.447781281000"
"C4114",1,"10",41,0,2023,1,"46","530.67","10152326","0","0","1472","19131.2675879396984913"
"C4114",2,"10",41,0,2023,1,"46","2361.67","27480162","0","0","895","11635.9189837685250528"
"C4114",3,"10",41,0,2023,1,"159","4841.67","49177047","10786087","25296","781","10157.0492943201376936"
"C4114",5,"10",41,0,2023,1,"3380","45021.67","647889502","327342237","2997503","1107","14390.615673934772"
"C4118",0,"10",40,0,2023,1,"94571","1308425.00","23114294819","8849188379","117486119","1359","17665.739204769093"
"C4118",1,"10",41,0,2023,1,"411","23201.33","510221760","0","0","1692","21991.053387736337"
"C4118",2,"10",41,0,2023,1,"147","13417.33","180478884","0","0","1035","13451.1739044022660601"
"C4118",3,"10",41,0,2023,1,"2003","113938.33","1510840147","88933178","952583","1020","13260.156637362316"
"C4118",5,"10",41,0,2023,1,"92010","1157868.00","20912754028","8760255201","116533536","1389","18061.431897245627"
"C4122",0,"10",80,0,2023,1,"1187","15516.33","211663348","68511853","662415","1049","13641.325141249007"
"C4140",0,"10",80,0,2023,1,"2253","27940.67","322412530","150230662","3131309","888","11539.185297415953"
"C4142",0,"10",40,0,2023,1,"15406","185871.33","2835474707","1529325053","25860672","1173","15255.040441954470"
"C4142",1,"10",41,0,2023,1,"58","1440.67","28343577","0","0","1513","19673.9312818139750111"
"C4142",2,"10",41,0,2023,1,"344","21703.67","611208685","0","0","2166","28161.540369522814"
"C4142",3,"10",41,0,2023,1,"400","19988.67","324664968","21773868","316881","1249","16242.452456391955"
"C4142",5,"10",41,0,2023,1,"14604","142738.33","1871257477","1507551185","25543791","1008","13109.705243861145"
"C4146",0,"10",80,0,2023,1,"1728","31039.33","367991042","247367981","2117363","912","11855.6361390923345847"
"C4150",0,"10",40,0,2023,1,"14932","171548.33","2594656656","827717122","29276833","1163","15124.930715347473"
"C4150",1,"10",41,0,2023,1,"64","5087.67","128218639","0","0","1939","25201.8552709165956888"
"C4150",2,"10",41,0,2023,1,"193","5054.33","87708935","0","0","1335","17353.2153927323089100"
"C4150",3,"10",41,0,2023,1,"350","23868.00","498657859","7337824","192738","1607","20892.318543656779"
"C4150",5,"10",41,0,2023,1,"14325","137538.33","1880071223","820379298","29084095","1051","13669.434385565236"
"C4154",0,"10",40,0,2023,1,"15443","158473.00","2077765629","900667892","13762033","1009","13111.164860891130"
"C4154",1,"10",41,0,2023,1,"91","1177.67","21132493","0","0","1380","17944.3756014718369652"
"C4154",2,"10",41,0,2023,1,"35","0.00","0","0","0","0",NULL
"C4154",3,"10",41,0,2023,1,"199","0.00","0","0","0","0",NULL
"C4154",5,"10",41,0,2023,1,"15118","134790.00","1739147266","892699370","13664916","993","12902.643118925736"
"C4162",0,"10",40,0,2023,1,"64537","794146.00","14969997520","10346180747","64432059","1450","18850.434957803729"
"C4162",1,"10",41,0,2023,1,"173","12408.67","287087852","0","0","1780","23136.0757535056143555"
"C4162",2,"10",41,0,2023,1,"270","48052.33","976104800","1516447","11337","1563","20313.369451362057"
"C4162",3,"10",41,0,2023,1,"618","48748.67","634184978","19470073","78227","1001","13009.278434965743"
"C4162",5,"10",41,0,2023,1,"63476","684936.33","13072619890","10325194227","64342495","1468","19085.890547491275"
"C4166",0,"10",40,0,2023,1,"3207","49996.00","664349644","245436809","3086651","1022","13288.055924473958"
"C4166",1,"10",41,0,2023,1,"48","1184.67","21111458","0","0","1371","17820.5891952729319072"
"C4166",2,"10",41,0,2023,1,"35","0.00","0","0","0","0",NULL
"C4166",3,"10",41,0,2023,1,"65","0.00","0","0","0","0",NULL
"C4166",5,"10",41,0,2023,1,"3059","41176.00","549666815","243908858","3085124","1027","13349.203783757529"
"C4170",0,"10",40,0,2023,1,"58414","1085902.67","17598739937","6475418427","94004177","1247","16206.553752208608"
"C4170",1,"10",41,0,2023,1,"265","36977.00","809104865","0","0","1683","21881.300943829948"
"C4170",2,"10",41,0,2023,1,"129","18621.67","370867157","0","0","1532","19915.894943166562"
"C4170",3,"10",41,0,2023,1,"416","119985.33","1706665408","42267476","42266","1094","14223.950216137528"
"C4170",5,"10",41,0,2023,1,"57604","910318.67","14712102507","6433150951","93961911","1243","16161.486131962580"
"C4174",0,"10",40,0,2023,1,"126155","1509340.67","30999070927","7622012068","227137641","1580","20538.153918200927"
"C4174",1,"10",41,0,2023,1,"231","46997.67","1236907433","0","0","2024","26318.486017036307"
"C4174",2,"10",41,0,2023,1,"621","46291.33","1260597200","0","0","2095","27231.818770972248"
"C4174",3,"10",41,0,2023,1,"1067","142734.00","2757100807","51394805","1854754","1486","19316.356348172124"
"C4174",5,"10",41,0,2023,1,"124236","1273317.67","25744465487","7570617263","225282887","1555","20218.415373435223"
"C4176",0,"10",80,0,2023,1,"2281","15493.33","181815141","139151631","883437","903","11735.0564328743548136"
"C4178",0,"10",80,0,2023,1,"2083","32878.00","420248647","179537012","4720834","983","12782.062382140033"
"C4182",0,"10",80,0,2023,1,"1759","26200.00","360937907","240470014","1324533","1060","13776.255992366412"
"C4186",0,"10",40,0,2023,1,"212616","2405718.33","84035144207","13731171975","397345583","2687","34931.414473016029"
"C4186",1,"10",41,0,2023,1,"407","27842.00","817143374","0","0","2258","29349.305868831262"
"C4186",2,"10",41,0,2023,1,"1232","75254.33","2540942640","324019","6852","2597","33764.735231193774"
"C4186",3,"10",41,0,2023,1,"1715","201097.67","5114101878","53036459","1497555","1956","25430.935936601287"
"C4186",5,"10",41,0,2023,1,"209262","2101524.33","75562956315","13677811497","395841176","2766","35956.260470772565"
"C4190",0,"10",40,0,2023,1,"1558","20846.33","118025572","66360346","2583311","436","5661.6945585954365382"
"C4190",1,"10",41,0,2023,1,"5","65.00","1312057","0","0","1553","20185.4923076923076923"
"C4190",2,"10",41,0,2023,1,"44","2175.33","17238387","0","0","610","7924.4806926141587497"
"C4190",3,"10",41,0,2023,1,"9","2034.00","9299358","1469985","49351","352","4571.9557522123893805"
"C4190",5,"10",41,0,2023,1,"1500","16572.00","90175770","64890361","2533960","419","5441.4536567704561912"
"C4194",0,"10",40,0,2023,1,"80680","1130520.67","48364725372","6905296849","197146107","3291","42780.929883045039"
"C4194",1,"10",41,0,2023,1,"92","10092.00","325183091","0","0","2479","32221.8679151803408641"
"C4194",2,"10",41,0,2023,1,"208","6457.67","124993928","0","0","1489","19355.8965570639549888"
"C4194",3,"10",41,0,2023,1,"1159","80308.33","1967393212","7397425","179726","1884","24497.995791221335"
"C4194",5,"10",41,0,2023,1,"79221","1033662.67","45947155141","6897899424","196966381","3419","44450.821939007826"
"C4198",0,"10",40,0,2023,1,"35567","665295.00","5985060801","2759242659","97800800","692","8996.1006786463147927"
"C4198",1,"10",41,0,2023,1,"149","16809.33","324608074","0","0","1485","19311.180732926153"
"C4198",2,"10",41,0,2023,1,"657","83638.33","786077944","8569699","265025","723","9398.5366837375207118"
"C4198",3,"10",41,0,2023,1,"74","30627.00","181906998","20785499","660932","457","5939.4324615535311980"
"C4198",5,"10",41,0,2023,1,"34687","534220.33","4692467785","2729887461","96874843","676","8783.7685917358692879"
"C4202",0,"10",40,0,2023,1,"11123","117817.67","1730441705","552893613","14928581","1130","14687.455234500768"
"C4202",1,"10",41,0,2023,1,"37","574.67","11618502","0","0","1555","20217.8109048723897900"
"C4202",2,"10",41,0,2023,1,"298","9275.67","176652457","0","0","1465","19044.7181154993351780"
"C4202",3,"10",41,0,2023,1,"203","11487.00","207076286","1469789","33902","1387","18027.0119265256376774"
"C4202",5,"10",41,0,2023,1,"10585","96480.33","1335094460","551423824","14894679","1064","13837.995930085924"
"C4210",0,"10",40,0,2023,1,"9893","98124.33","1636986117","464928696","13980565","1283","16682.774408658403"
"C4210",1,"10",41,0,2023,1,"27","506.33","12393985","0","0","1883","24477.9163923633969733"
"C4210",2,"10",41,0,2023,1,"21","5054.67","137132132","57699","3577","2087","27129.8071748878923765"
"C4210",3,"10",41,0,2023,1,"157","12023.00","209625988","4349040","71109","1341","17435.4144556267154620"
"C4210",5,"10",41,0,2023,1,"9688","80540.33","1277834012","460521957","13905879","1220","15865.765128031090"
"C4214",0,"10",40,0,2023,1,"6530","60116.67","833919998","459901422","3380614","1067","13871.693895203770"
"C4214",1,"10",41,0,2023,1,"30","968.33","19852169","0","0","1577","20501.3793459552495704"
"C4214",2,"10",41,0,2023,1,"169","7626.00","127244713","200402","662","1284","16685.6429320744820351"
"C4214",3,"10",41,0,2023,1,"113","6195.33","80730149","5625856","61253","1002","13030.7999031529107931"
"C4214",5,"10",41,0,2023,1,"6218","45327.00","606092967","454075164","3318699","1029","13371.565887881395"
"C4218",0,"10",80,0,2023,1,"255","6411.00","46290349","27967643","1130922","555","7220.4568710029636562"
"C4220",0,"10",40,0,2023,1,"16691","203599.67","3410203972","945448779","27099125","1288","16749.555772029751"
"C4220",1,"10",41,0,2023,1,"72","3950.67","78570710","0","0","1530","19887.9623692203847450"
"C4220",2,"10",41,0,2023,1,"30","5945.67","173200353","0","0","2241","29130.5185289005998765"
"C4220",3,"10",41,0,2023,1,"280","24575.67","463107192","6773659","153546","1450","18844.135472757606"
"C4220",5,"10",41,0,2023,1,"16309","169127.67","2695325717","938675120","26945579","1226","15936.633964874661"
"C4222",0,"10",40,0,2023,1,"20678","203098.00","3569562833","1072307365","31150281","1352","17575.568607273336"
"C4222",1,"10",41,0,2023,1,"53","1289.67","30794619","0","0","1837","23877.9676919100542770"
"C4222",2,"10",41,0,2023,1,"126","2481.67","45863550","0","0","1422","18480.9469442578912019"
"C4222",3,"10",41,0,2023,1,"294","22803.00","427875861","21225100","744067","1443","18764.016182081305"
"C4222",5,"10",41,0,2023,1,"20205","176523.67","3065028803","1051082265","30406214","1336","17363.274063345614"
"C4230",0,"10",80,0,2023,1,"898","12068.33","147372912","46835844","1628693","939","12211.5380748515398426"
"C4234",0,"10",40,0,2023,1,"12577","189806.33","2768320602","1203647994","11032157","1122","14584.974870877157"
"C4234",1,"10",41,0,2023,1,"63","2838.33","58262211","0","0","1579","20526.9093364650616561"
"C4234",2,"10",41,0,2023,1,"74","4558.00","80261194","508395","166","1355","17608.8622202720491444"
"C4234",3,"10",41,0,2023,1,"54","15618.33","217007512","9222674","45460","1069","13894.409049194323"
"C4234",5,"10",41,0,2023,1,"12386","166791.67","2412789685","1193916925","10986531","1113","14465.888693479890"
"C4238",0,"10",80,0,2023,1,"1565","22208.67","319887501","117786904","4246816","1108","14403.723816528082"
"C4242",0,"10",80,0,2023,1,"1312","15922.00","188796668","79154601","546608","912","11857.5975379977389775"
"C4246",0,"10",80,0,2023,1,"1166","15279.33","178093850","87375484","545297","897","11655.8652209956806941"
"C4254",0,"10",40,0,2023,1,"13707","246173.33","3327775247","1493172952","53342207","1040","13518.016764610302"
"C4254",1,"10",41,0,2023,1,"102","4349.00","88134118","0","0","1559","20265.3754886180731203"
"C4254",2,"10",41,0,2023,1,"83","5153.00","87546313","0","0","1307","16989.3873471764020959"
"C4254",3,"10",41,0,2023,1,"392","17956.33","256220577","9472489","200697","1098","14269.092260855037"
"C4254",5,"10",41,0,2023,1,"13130","218715.00","2895874239","1483700463","53141510","1018","13240.400699540498"
"C4262",0,"10",80,0,2023,1,"1823","25149.67","279557024","103533925","1017783","855","11115.7347612294396067"
"C4266",0,"10",40,0,2023,1,"128209","2060271.00","55513395217","39051933717","430831859","2073","26944.705437779787"
"C4266",1,"10",41,0,2023,1,"341","31741.00","790041066","0","0","1915","24890.238681831070"
"C4266",2,"10",41,0,2023,1,"216","63299.00","1321943635","0","0","1606","20884.115625839271"
"C4266",3,"10",41,0,2023,1,"608","174363.67","3750458116","137130415","915282","1655","21509.401515223928"
"C4266",5,"10",41,0,2023,1,"127044","1790867.33","49650952400","38914803302","429916577","2133","27724.528487313968"
"C4268",0,"10",40,0,2023,1,"5818","57237.00","805221044","293186807","2091581","1082","14068.190925450321"
"C4268",1,"10",41,0,2023,1,"17","375.00","7183053","0","0","1473","19154.8080000000000000"
"C4268",2,"10",41,0,2023,1,"17","213.00","2560957","0","0","925","12023.2723004694835681"
"C4268",3,"10",41,0,2023,1,"16","4501.67","64373108","0","0","1100","14299.8388744909292853"
"C4268",5,"10",41,0,2023,1,"5768","52147.33","731103926","293186807","2091581","1078","14019.967642960330"
"C4270",0,"10",40,0,2023,1,"2592","29055.33","335452674","131153906","964544","888","11545.304614184430"
"C4270",1,"10",41,0,2023,1,"17","286.67","5281579","0","0","1417","18424.1127906976744165"
"C4270",2,"10",41,0,2023,1,"24","670.00","6838155","0","0","785","10206.2014925373134328"
"C4270",3,"10",41,0,2023,1,"16","3324.33","39656752","193670","194","918","11929.2345332397473179"
"C4270",5,"10",41,0,2023,1,"2535","24774.33","283676188","130960236","964350","881","11450.4065228798623771"
"C4274",0,"10",80,0,2023,1,"1360","19193.67","222109172","119126699","1111002","890","11572.003195498515"
"C4278",0,"10",80,0,2023,1,"1001","15514.67","172657430","87865089","2896233","856","11128.6586885527670349"
"C4282",0,"10",80,0,2023,1,"958","11294.00","130850519","58470059","534154","891","11585.8437223304409421"
"C4286",0,"10",80,0,2023,1,"1916","25269.00","357239655","194105021","1589460","1087","14137.467054493648"
"C4290",0,"10",80,0,2023,1,"771","9952.00","158333686","59938072","1657994","1224","15909.7353295819935691"
"C4294",0,"10",80,0,2023,1,"3372","48915.33","510468337","251441612","2478003","803","10435.753008599894"
"C4298",0,"10",80,0,2023,1,"1020","22168.33","302669593","150193690","1425575","1050","13653.240793925269"
"C4302",0,"10",80,0,2023,1,"1118","13652.67","150849209","87261961","1108277","850","11049.0655549587379499"
"C4306",0,"10",80,0,2023,1,"1483","22719.00","251773590","197388593","1683556","852","11082.0718341476297372"
"C4310",0,"10",40,0,2023,1,"2862","58966.33","912079445","495789528","5888756","1190","15467.799902769377"
"C4310",1,"10",41,0,2023,1,"18","196.67","3473121","0","0","1358","17659.9372881355932173"
"C4310",2,"10",41,0,2023,1,"10","396.00","6374119","0","0","1238","16096.2601010101010101"
"C4310",3,"10",41,0,2023,1,"124","5155.67","59204610","0","0","883","11483.4053145406349000"
"C4310",5,"10",41,0,2023,1,"2710","53218.00","843027595","495789528","5888756","1219","15841.023619827878"
"C4314",0,"10",80,0,2023,1,"2292","36183.00","468895519","306408149","1729004","997","12959.000608020341"
"C4318",0,"10",80,0,2023,1,"1022","17760.00","217579569","101436269","726855","942","12251.101858108108"
"C4322",0,"10",80,0,2023,1,"1241","14122.67","189563326","97272430","1036275","1033","13422.6297677492443962"
"C4326",0,"10",80,0,2023,1,"1641","13640.00","180022703","105535703","724416","1015","13198.1453812316715543"
"C4330",0,"10",40,0,2023,1,"3232","50266.33","700850329","310305168","3817683","1073","13942.738260863799"
"C4330",1,"10",41,0,2023,1,"26","357.00","7322656","0","0","1578","20511.6414565826330532"
"C4330",2,"10",41,0,2023,1,"15","209.33","3113232","0","0","1144","14872.1273885350318495"
"C4330",3,"10",41,0,2023,1,"103","7185.67","85282844","4819242","4819","913","11868.4664842046666975"
"C4330",5,"10",41,0,2023,1,"3088","42514.33","605131597","305485926","3812864","1095","14233.590169589864"
"C4332",0,"10",80,0,2023,1,"1888","27748.33","320460570","115384620","1196070","888","11548.822271607905"
"C4334",0,"10",40,0,2023,1,"13079","171590.67","2339116748","816468548","9966761","1049","13631.957923119362"
"C4334",1,"10",41,0,2023,1,"99","5010.00","108271676","0","0","1662","21611.1129740518962076"
"C4334",2,"10",41,0,2023,1,"95","5438.00","108995149","0","0","1542","20043.2418168444280986"
"C4334",3,"10",41,0,2023,1,"242","18651.00","214981409","3949125","42024","887","11526.535252801458"
"C4334",5,"10",41,0,2023,1,"12643","142491.67","1906868514","812519423","9924737","1029","13382.316023159249"
"C4338",0,"10",80,0,2023,1,"1122","26799.33","373549492","180674665","3279498","1072","13938.760615935720"
"C4342",0,"10",40,0,2023,1,"2545","34632.33","484920499","156422316","1297410","1077","14001.958641731715"
"C4342",1,"10",41,0,2023,1,"62","4345.67","100110348","0","0","1772","23036.8216614251745032"
"C4342",2,"10",41,0,2023,1,"13","1027.67","13583362","0","0","1017","13217.6730457346740184"
"C4342",3,"10",41,0,2023,1,"145","5064.00","57745767","2660883","12971","877","11403.1925355450236967"
"C4342",5,"10",41,0,2023,1,"2325","24195.00","313481022","153761433","1284439","997","12956.438189708617"
"C4346",0,"10",80,0,2023,1,"1370","15816.67","185726723","98685402","1160375","903","11742.4693150684929032"
"C4350",0,"10",80,0,2023,1,"745","9086.33","125270026","81368245","613228","1061","13786.6421365420595033"
"C4358",0,"10",40,0,2023,1,"5679","87376.67","1271871225","824814205","6021090","1120","14556.188437035059"
"C4358",1,"10",41,0,2023,1,"73","768.00","14907394","0","0","1493","19410.6692708333333333"
"C4358",2,"10",41,0,2023,1,"73","582.33","8143364","254467","254","1076","13984.0251860331997718"
"C4358",3,"10",41,0,2023,1,"165","9365.33","115209225","7369952","26663","946","12301.6683869589977221"
"C4358",5,"10",41,0,2023,1,"5368","76661.00","1133611242","817189786","5994173","1137","14787.326567615867"
"C4362",0,"10",40,0,2023,1,"12666","163457.67","2591234964","1275445399","8014816","1219","15852.636446133861"
"C4362",1,"10",41,0,2023,1,"79","2782.67","62823159","0","0","1737","22576.6024197412553902"
"C4362",2,"10",41,0,2023,1,"70","1527.33","24730575","78883","777","1246","16191.9958533391532086"
"C4362",3,"10",41,0,2023,1,"114","11134.00","133726266","3310341","11428","924","12010.6220585593677025"
"C4362",5,"10",41,0,2023,1,"12403","148013.67","2369954964","1272056175","8002611","1232","16011.730655502532"
"C4366",0,"10",80,0,2023,1,"473","6101.67","109471499","33153480","597000","1380","17941.2453974323955203"
"C4370",0,"10",80,0,2023,1,"2059","25789.33","294653920","174358419","1218051","879","11425.4182607796506492"
"C4374",0,"10",80,0,2023,1,"1862","23710.67","291437431","127802704","4601723","945","12291.4060197941852852"
"C4376",0,"10",80,0,2023,1,"1785","16858.00","231363624","69738924","2315088","1056","13724.262901886345"
"C4378",0,"10",40,0,2023,1,"7373","128359.67","1845615975","719793867","10145309","1106","14378.472793894240"
"C4378",1,"10",41,0,2023,1,"42","855.33","17240627","0","0","1551","20156.6176929072486368"
"C4378",2,"10",41,0,2023,1,"25","1803.00","25051861","0","0","1069","13894.5429839156960621"
"C4378",3,"10",41,0,2023,1,"106","11456.33","145731094","5403695","42137","979","12720.5703395501760308"
"C4378",5,"10",41,0,2023,1,"7200","114245.00","1657592393","714390172","10103172","1116","14509.102306446672"
"C4390",0,"10",40,0,2023,1,"8194","158761.67","2272627060","1252952851","10011054","1101","14314.709008261860"
"C4390",1,"10",41,0,2023,1,"53","642.67","11657323","0","0","1395","18138.9880705394190862"
"C4390",2,"10",41,0,2023,1,"55","3225.00","38355749","0","0","915","11893.2555038759689922"
"C4390",3,"10",41,0,2023,1,"148","22560.00","365200745","5763463","28254","1245","16187.976285460993"
"C4390",5,"10",41,0,2023,1,"7938","132334.00","1857413243","1247189388","9982800","1080","14035.797625704656"
"C4394",0,"10",80,0,2023,1,"1572","12688.33","156101639","89913317","551928","946","12302.7693944568501248"
"C4398",0,"10",80,0,2023,1,"742","8450.33","105466549","71708716","403965","960","12480.7560648495128398"
"C4402",0,"10",80,0,2023,1,"949","9574.33","111964862","90473993","1186522","900","11694.2723949448177419"
"C4406",0,"10",40,0,2023,1,"17121","251068.00","3915476721","2542133373","30367241","1200","15595.283831471952"
"C4406",1,"10",41,0,2023,1,"142","5272.33","117443750","0","0","1713","22275.4789150913574004"
"C4406",2,"10",41,0,2023,1,"102","8932.33","170687822","0","0","1470","19108.9848117326566407"
