"area_fips","industry_code","own_code","size_code","year_num","quarter_num","yoy_pct_change_employment"
"72071","10","Private","All sizes",2023,1,"11.43"
"72073","10","Total Covered","All sizes",2023,1,"-0.07"
"72073","10","Federal Government","All sizes",2023,1,"6.67"
"72073","10","State Government","All sizes",2023,1,"-4.83"
"72073","10","Local Government","All sizes",2023,1,"-0.90"
"72073","10","Private","All sizes",2023,1,"1.30"
"72075","10","Total Covered","All sizes",2023,1,"1.47"
"72075","10","Federal Government","All sizes",2023,1,"6.33"
"72075","10","State Government","All sizes",2023,1,"4.30"
"72075","10","Local Government","All sizes",2023,1,"0.00"
"72075","10","Private","All sizes",2023,1,"1.13"
"72077","10","Total Covered","All sizes",2023,1,"1.17"
"72077","10","Federal Government","All sizes",2023,1,"-6.73"
"72077","10","State Government","All sizes",2023,1,"5.57"
"72077","10","Local Government","All sizes",2023,1,"-0.10"
"72077","10","Private","All sizes",2023,1,"1.03"
"72079","10","Total Covered","All sizes",2023,1,"3.60"
"72079","10","Federal Government","All sizes",2023,1,"14.80"
"72079","10","State Government","All sizes",2023,1,"10.80"
"72079","10","Local Government","All sizes",2023,1,"10.70"
"72079","10","Private","All sizes",2023,1,"1.37"
"72081","10","Total Covered","All sizes",2023,1,"-5.97"
"72081","10","Federal Government","All sizes",2023,1,"13.90"
"72081","10","State Government","All sizes",2023,1,"6.93"
"72081","10","Local Government","All sizes",2023,1,"6.87"
"72081","10","Private","All sizes",2023,1,"-9.43"
"72083","10","Total Covered","All sizes",2023,1,"0.20"
"72083","10","Federal Government","All sizes",2023,1,"0.00"
"72083","10","State Government","All sizes",2023,1,"1.20"
"72083","10","Local Government","All sizes",2023,1,"0.00"
"72083","10","Private","All sizes",2023,1,"0.00"
"72085","10","Total Covered","All sizes",2023,1,"1.80"
"72085","10","Federal Government","All sizes",2023,1,"17.43"
"72085","10","State Government","All sizes",2023,1,"19.40"
"72085","10","Local Government","All sizes",2023,1,"5.90"
"72085","10","Private","All sizes",2023,1,"0.20"
"72087","10","Total Covered","All sizes",2023,1,"5.90"
"72087","10","Federal Government","All sizes",2023,1,"0.00"
"72087","10","State Government","All sizes",2023,1,"11.37"
"72087","10","Local Government","All sizes",2023,1,"-10.30"
"72087","10","Private","All sizes",2023,1,"10.90"
"72089","10","Total Covered","All sizes",2023,1,"1.50"
"72089","10","Federal Government","All sizes",2023,1,"8.33"
"72089","10","State Government","All sizes",2023,1,"1.10"
"72089","10","Local Government","All sizes",2023,1,"-4.10"
"72089","10","Private","All sizes",2023,1,"2.43"
"72091","10","Total Covered","All sizes",2023,1,"0.17"
"72091","10","Federal Government","All sizes",2023,1,"-34.20"
"72091","10","State Government","All sizes",2023,1,"3.30"
"72091","10","Local Government","All sizes",2023,1,"-5.70"
"72091","10","Private","All sizes",2023,1,"0.50"
"72093","10","Total Covered","All sizes",2023,1,"11.53"
"72093","10","Federal Government","All sizes",2023,1,"25.00"
"72093","10","State Government","All sizes",2023,1,"3.97"
"72093","10","Local Government","All sizes",2023,1,"23.30"
"72093","10","Private","All sizes",2023,1,"10.63"
"72095","10","Total Covered","All sizes",2023,1,"12.03"
"72095","10","Federal Government","All sizes",2023,1,"6.50"
"72095","10","State Government","All sizes",2023,1,"7.20"
"72095","10","Local Government","All sizes",2023,1,"32.97"
"72095","10","Private","All sizes",2023,1,"5.70"
"72097","10","Total Covered","All sizes",2023,1,"1.07"
"72097","10","Federal Government","All sizes",2023,1,"-0.93"
"72097","10","State Government","All sizes",2023,1,"1.13"
"72097","10","Local Government","All sizes",2023,1,"1.53"
"72097","10","Private","All sizes",2023,1,"1.10"
"72099","10","Total Covered","All sizes",2023,1,"2.13"
"72099","10","Federal Government","All sizes",2023,1,"-2.73"
"72099","10","State Government","All sizes",2023,1,"5.83"
"72099","10","Local Government","All sizes",2023,1,"4.40"
"72099","10","Private","All sizes",2023,1,"1.57"
"72101","10","Total Covered","All sizes",2023,1,"5.57"
"72101","10","Federal Government","All sizes",2023,1,"-5.27"
"72101","10","State Government","All sizes",2023,1,"8.50"
"72101","10","Local Government","All sizes",2023,1,"-2.40"
"72101","10","Private","All sizes",2023,1,"6.23"
"72103","10","Total Covered","All sizes",2023,1,"0.23"
"72103","10","Federal Government","All sizes",2023,1,"-15.77"
"72103","10","State Government","All sizes",2023,1,"9.57"
"72103","10","Local Government","All sizes",2023,1,"2.80"
"72103","10","Private","All sizes",2023,1,"-1.93"
"72105","10","Total Covered","All sizes",2023,1,"3.23"
"72105","10","Federal Government","All sizes",2023,1,"20.00"
"72105","10","State Government","All sizes",2023,1,"10.47"
"72105","10","Local Government","All sizes",2023,1,"2.20"
"72105","10","Private","All sizes",2023,1,"1.67"
"72107","10","Total Covered","All sizes",2023,1,"-17.73"
"72107","10","Federal Government","All sizes",2023,1,"-4.77"
"72107","10","State Government","All sizes",2023,1,"11.27"
"72107","10","Local Government","All sizes",2023,1,"2.47"
"72107","10","Private","All sizes",2023,1,"-28.30"
"72109","10","Total Covered","All sizes",2023,1,"3.50"
"72109","10","Federal Government","All sizes",2023,1,"47.20"
"72109","10","State Government","All sizes",2023,1,"4.47"
"72109","10","Local Government","All sizes",2023,1,"0.30"
"72109","10","Private","All sizes",2023,1,"4.00"
"72111","10","Total Covered","All sizes",2023,1,"0.17"
"72111","10","Federal Government","All sizes",2023,1,"0.00"
"72111","10","State Government","All sizes",2023,1,"0.73"
"72111","10","Local Government","All sizes",2023,1,"-25.17"
"72111","10","Private","All sizes",2023,1,"9.43"
"72113","10","Total Covered","All sizes",2023,1,"0.40"
"72113","10","Federal Government","All sizes",2023,1,"-9.07"
"72113","10","State Government","All sizes",2023,1,"-0.73"
"72113","10","Local Government","All sizes",2023,1,"2.10"
"72113","10","Private","All sizes",2023,1,"0.63"
"72115","10","Total Covered","All sizes",2023,1,"8.70"
"72115","10","Federal Government","All sizes",2023,1,"-2.50"
"72115","10","State Government","All sizes",2023,1,"8.33"
"72115","10","Local Government","All sizes",2023,1,"32.43"
"72115","10","Private","All sizes",2023,1,"5.57"
"72117","10","Total Covered","All sizes",2023,1,"6.27"
"72117","10","Federal Government","All sizes",2023,1,"19.07"
"72117","10","State Government","All sizes",2023,1,"-1.30"
"72117","10","Local Government","All sizes",2023,1,"-28.13"
"72117","10","Private","All sizes",2023,1,"15.20"
"72119","10","Total Covered","All sizes",2023,1,"4.30"
"72119","10","Federal Government","All sizes",2023,1,"9.43"
"72119","10","State Government","All sizes",2023,1,"3.70"
"72119","10","Local Government","All sizes",2023,1,"2.47"
"72119","10","Private","All sizes",2023,1,"4.53"
"72121","10","Total Covered","All sizes",2023,1,"-0.37"
"72121","10","Federal Government","All sizes",2023,1,"10.70"
"72121","10","State Government","All sizes",2023,1,"7.73"
"72121","10","Local Government","All sizes",2023,1,"-6.87"
"72121","10","Private","All sizes",2023,1,"0.13"
"72123","10","Total Covered","All sizes",2023,1,"4.20"
"72123","10","Federal Government","All sizes",2023,1,"5.20"
"72123","10","State Government","All sizes",2023,1,"3.60"
"72123","10","Local Government","All sizes",2023,1,"8.07"
"72123","10","Private","All sizes",2023,1,"3.90"
"72125","10","Total Covered","All sizes",2023,1,"-1.73"
"72125","10","Federal Government","All sizes",2023,1,"-5.57"
"72125","10","State Government","All sizes",2023,1,"9.13"
"72125","10","Local Government","All sizes",2023,1,"3.20"
"72125","10","Private","All sizes",2023,1,"-3.23"
"72127","10","Total Covered","All sizes",2023,1,"2.93"
"72127","10","Federal Government","All sizes",2023,1,"11.77"
"72127","10","State Government","All sizes",2023,1,"-0.20"
"72127","10","Local Government","All sizes",2023,1,"-2.50"
"72127","10","Private","All sizes",2023,1,"3.30"
"72129","10","Total Covered","All sizes",2023,1,"8.67"
"72129","10","Federal Government","All sizes",2023,1,"15.77"
"72129","10","State Government","All sizes",2023,1,"12.87"
"72129","10","Local Government","All sizes",2023,1,"8.17"
"72129","10","Private","All sizes",2023,1,"8.13"
"72131","10","Total Covered","All sizes",2023,1,"3.47"
"72131","10","Federal Government","All sizes",2023,1,"6.57"
"72131","10","State Government","All sizes",2023,1,"5.50"
"72131","10","Local Government","All sizes",2023,1,"23.30"
"72131","10","Private","All sizes",2023,1,"1.03"
"72133","10","Total Covered","All sizes",2023,1,"4.93"
"72133","10","Federal Government","All sizes",2023,1,"28.87"
"72133","10","State Government","All sizes",2023,1,"3.50"
"72133","10","Local Government","All sizes",2023,1,"12.10"
"72133","10","Private","All sizes",2023,1,"4.60"
"72135","10","Total Covered","All sizes",2023,1,"2.53"
"72135","10","Federal Government","All sizes",2023,1,"13.03"
"72135","10","State Government","All sizes",2023,1,"9.40"
"72135","10","Local Government","All sizes",2023,1,"7.30"
"72135","10","Private","All sizes",2023,1,"0.20"
"72137","10","Total Covered","All sizes",2023,1,"1.00"
"72137","10","Federal Government","All sizes",2023,1,"-6.23"
"72137","10","State Government","All sizes",2023,1,"2.00"
"72137","10","Local Government","All sizes",2023,1,"-4.10"
"72137","10","Private","All sizes",2023,1,"1.23"
"72139","10","Total Covered","All sizes",2023,1,"-0.73"
"72139","10","Federal Government","All sizes",2023,1,"2.43"
"72139","10","State Government","All sizes",2023,1,"1.33"
"72139","10","Local Government","All sizes",2023,1,"-2.47"
"72139","10","Private","All sizes",2023,1,"-0.80"
"72141","10","Total Covered","All sizes",2023,1,"5.77"
"72141","10","Federal Government","All sizes",2023,1,"-4.73"
"72141","10","State Government","All sizes",2023,1,"1.50"
"72141","10","Local Government","All sizes",2023,1,"21.70"
"72141","10","Private","All sizes",2023,1,"5.13"
"72143","10","Total Covered","All sizes",2023,1,"5.57"
"72143","10","Federal Government","All sizes",2023,1,"5.13"
"72143","10","State Government","All sizes",2023,1,"9.17"
"72143","10","Local Government","All sizes",2023,1,"10.10"
"72143","10","Private","All sizes",2023,1,"4.57"
"72145","10","Total Covered","All sizes",2023,1,"1.60"
"72145","10","Federal Government","All sizes",2023,1,"9.67"
"72145","10","State Government","All sizes",2023,1,"0.20"
"72145","10","Local Government","All sizes",2023,1,"7.20"
"72145","10","Private","All sizes",2023,1,"1.20"
"72147","10","Total Covered","All sizes",2023,1,"9.53"
"72147","10","Federal Government","All sizes",2023,1,"4.17"
"72147","10","State Government","All sizes",2023,1,"12.83"
"72147","10","Local Government","All sizes",2023,1,"8.30"
"72147","10","Private","All sizes",2023,1,"8.90"
"72149","10","Total Covered","All sizes",2023,1,"-0.60"
"72149","10","Federal Government","All sizes",2023,1,"-7.40"
"72149","10","State Government","All sizes",2023,1,"-7.87"
"72149","10","Local Government","All sizes",2023,1,"-7.80"
"72149","10","Private","All sizes",2023,1,"3.50"
"72151","10","Total Covered","All sizes",2023,1,"3.67"
"72151","10","Federal Government","All sizes",2023,1,"216.67"
"72151","10","State Government","All sizes",2023,1,"1.70"
"72151","10","Local Government","All sizes",2023,1,"7.00"
"72151","10","Private","All sizes",2023,1,"2.60"
"72153","10","Total Covered","All sizes",2023,1,"4.70"
"72153","10","Federal Government","All sizes",2023,1,"-0.83"
"72153","10","State Government","All sizes",2023,1,"4.63"
"72153","10","Local Government","All sizes",2023,1,"-1.30"
"72153","10","Private","All sizes",2023,1,"5.33"
"72999","10","Total Covered","All sizes",2023,1,"3.37"
"72999","10","Federal Government","All sizes",2023,1,"-10.10"
"72999","10","State Government","All sizes",2023,1,"-37.97"
"72999","10","Private","All sizes",2023,1,"6.87"
"78000","10","Total Covered","All sizes",2023,1,"3.03"
"78000","10","Federal Government","All sizes",2023,1,"1.87"
"78000","10","State Government","All sizes",2023,1,"1.10"
"78000","10","Private","All sizes",2023,1,"3.83"
"78000","10",NULL,"All sizes",2023,1,"1.20"
"78010","10","Total Covered","All sizes",2023,1,"3.10"
"78010","10","Federal Government","All sizes",2023,1,"-1.40"
"78010","10","State Government","All sizes",2023,1,"1.57"
"78010","10","Private","All sizes",2023,1,"3.97"
"78020","10","Total Covered","All sizes",2023,1,"7.83"
"78020","10","Federal Government","All sizes",2023,1,"19.70"
"78020","10","State Government","All sizes",2023,1,"33.30"
"78020","10","Private","All sizes",2023,1,"7.43"
"78030","10","Total Covered","All sizes",2023,1,"2.47"
"78030","10","Federal Government","All sizes",2023,1,"1.90"
"78030","10","State Government","All sizes",2023,1,"0.70"
"78030","10","Private","All sizes",2023,1,"3.23"
"C1010","10","Total Covered","All sizes",2023,1,"1.07"
"C1014","10","Total Covered","All sizes",2023,1,"0.97"
"C1018","10","Total Covered","All sizes",2023,1,"2.37"
"C1018","10","Federal Government","All sizes",2023,1,"-4.13"
"C1018","10","State Government","All sizes",2023,1,"-3.70"
"C1018","10","Local Government","All sizes",2023,1,"-0.40"
"C1018","10","Private","All sizes",2023,1,"3.23"
"C1022","10","Total Covered","All sizes",2023,1,"4.07"
"C1026","10","Total Covered","All sizes",2023,1,"4.00"
"C1030","10","Total Covered","All sizes",2023,1,"2.23"
"C1038","10","Total Covered","All sizes",2023,1,"3.13"
"C1038","10","Federal Government","All sizes",2023,1,"6.63"
"C1038","10","State Government","All sizes",2023,1,"2.80"
"C1038","10","Local Government","All sizes",2023,1,"6.97"
"C1038","10","Private","All sizes",2023,1,"2.73"
"C1042","10","Total Covered","All sizes",2023,1,"3.60"
"C1042","10","Federal Government","All sizes",2023,1,"5.73"
"C1042","10","State Government","All sizes",2023,1,"1.20"
"C1042","10","Local Government","All sizes",2023,1,"4.67"
"C1042","10","Private","All sizes",2023,1,"3.57"
"C1046","10","Total Covered","All sizes",2023,1,"-0.13"
"C1050","10","Total Covered","All sizes",2023,1,"2.87"
"C1050","10","Federal Government","All sizes",2023,1,"-2.00"
"C1050","10","State Government","All sizes",2023,1,"8.07"
"C1050","10","Local Government","All sizes",2023,1,"0.90"
"C1050","10","Private","All sizes",2023,1,"3.13"
"C1054","10","Total Covered","All sizes",2023,1,"0.30"
"C1054","10","Federal Government","All sizes",2023,1,"7.17"
"C1054","10","State Government","All sizes",2023,1,"4.20"
"C1054","10","Local Government","All sizes",2023,1,"2.00"
"C1054","10","Private","All sizes",2023,1,"-0.03"
"C1058","10","Total Covered","All sizes",2023,1,"2.77"
"C1058","10","Federal Government","All sizes",2023,1,"0.50"
"C1058","10","State Government","All sizes",2023,1,"1.83"
"C1058","10","Local Government","All sizes",2023,1,"1.23"
"C1058","10","Private","All sizes",2023,1,"3.13"
"C1062","10","Total Covered","All sizes",2023,1,"14.00"
"C1066","10","Total Covered","All sizes",2023,1,"2.03"
"C1070","10","Total Covered","All sizes",2023,1,"3.20"
"C1074","10","Total Covered","All sizes",2023,1,"3.03"
"C1074","10","Federal Government","All sizes",2023,1,"0.73"
"C1074","10","State Government","All sizes",2023,1,"2.47"
"C1074","10","Local Government","All sizes",2023,1,"0.87"
"C1074","10","Private","All sizes",2023,1,"3.43"
"C1078","10","Total Covered","All sizes",2023,1,"0.13"
"C1078","10","Federal Government","All sizes",2023,1,"-0.53"
"C1078","10","State Government","All sizes",2023,1,"1.30"
"C1078","10","Local Government","All sizes",2023,1,"-1.07"
"C1078","10","Private","All sizes",2023,1,"0.27"
"C1082","10","Total Covered","All sizes",2023,1,"1.30"
"C1086","10","Total Covered","All sizes",2023,1,"4.63"
"C1090","10","Total Covered","All sizes",2023,1,"2.67"
"C1090","10","Federal Government","All sizes",2023,1,"3.90"
"C1090","10","State Government","All sizes",2023,1,"-1.77"
"C1090","10","Local Government","All sizes",2023,1,"1.43"
"C1090","10","Private","All sizes",2023,1,"2.87"
"C1094","10","Total Covered","All sizes",2023,1,"3.07"
"C1098","10","Total Covered","All sizes",2023,1,"5.50"
"C1102","10","Total Covered","All sizes",2023,1,"0.57"
"C1102","10","Federal Government","All sizes",2023,1,"13.87"
"C1102","10","State Government","All sizes",2023,1,"-1.03"
"C1102","10","Local Government","All sizes",2023,1,"0.50"
"C1102","10","Private","All sizes",2023,1,"0.30"
"C1106","10","Total Covered","All sizes",2023,1,"2.27"
"C1110","10","Total Covered","All sizes",2023,1,"1.73"
"C1110","10","Federal Government","All sizes",2023,1,"1.90"
"C1110","10","State Government","All sizes",2023,1,"1.27"
"C1110","10","Local Government","All sizes",2023,1,"1.13"
"C1110","10","Private","All sizes",2023,1,"1.80"
"C1114","10","Total Covered","All sizes",2023,1,"2.30"
"C1118","10","Total Covered","All sizes",2023,1,"2.97"
"C1118","10","Federal Government","All sizes",2023,1,"2.20"
"C1118","10","State Government","All sizes",2023,1,"0.00"
"C1118","10","Local Government","All sizes",2023,1,"0.00"
"C1118","10","Private","All sizes",2023,1,"2.37"
"C1122","10","Total Covered","All sizes",2023,1,"-0.27"
"C1126","10","Total Covered","All sizes",2023,1,"2.17"
"C1126","10","Federal Government","All sizes",2023,1,"-0.10"
"C1126","10","State Government","All sizes",2023,1,"0.67"
"C1126","10","Local Government","All sizes",2023,1,"-1.60"
"C1126","10","Private","All sizes",2023,1,"2.83"
"C1138","10","Total Covered","All sizes",2023,1,"4.47"
"C1142","10","Total Covered","All sizes",2023,1,"2.30"
"C1146","10","Total Covered","All sizes",2023,1,"1.53"
"C1146","10","Federal Government","All sizes",2023,1,"4.00"
"C1146","10","State Government","All sizes",2023,1,"-0.43"
"C1146","10","Local Government","All sizes",2023,1,"1.53"
"C1146","10","Private","All sizes",2023,1,"2.50"
"C1150","10","Total Covered","All sizes",2023,1,"0.73"
"C1150","10","Federal Government","All sizes",2023,1,"-9.43"
"C1150","10","State Government","All sizes",2023,1,"2.73"
"C1150","10","Local Government","All sizes",2023,1,"2.20"
"C1150","10","Private","All sizes",2023,1,"1.57"
"C1154","10","Total Covered","All sizes",2023,1,"2.63"
"C1154","10","Federal Government","All sizes",2023,1,"-3.43"
"C1154","10","State Government","All sizes",2023,1,"-7.17"
"C1154","10","Local Government","All sizes",2023,1,"0.73"
"C1154","10","Private","All sizes",2023,1,"2.87"
"C1158","10","Total Covered","All sizes",2023,1,"4.17"
"C1162","10","Total Covered","All sizes",2023,1,"3.03"
"C1164","10","Total Covered","All sizes",2023,1,"3.87"
"C1164","10","Federal Government","All sizes",2023,1,"-5.47"
"C1164","10","State Government","All sizes",2023,1,"2.70"
"C1164","10","Local Government","All sizes",2023,1,"8.00"
"C1164","10","Private","All sizes",2023,1,"4.00"
"C1166","10","Total Covered","All sizes",2023,1,"0.37"
"C1168","10","Total Covered","All sizes",2023,1,"0.57"
"C1170","10","Total Covered","All sizes",2023,1,"2.87"
"C1170","10","Federal Government","All sizes",2023,1,"0.80"
"C1170","10","State Government","All sizes",2023,1,"-2.93"
"C1170","10","Local Government","All sizes",2023,1,"1.00"
"C1170","10","Private","All sizes",2023,1,"3.30"
"C1174","10","Total Covered","All sizes",2023,1,"-1.73"
"C1178","10","Total Covered","All sizes",2023,1,"1.73"
"C1182","10","Total Covered","All sizes",2023,1,"2.40"
"C1186","10","Total Covered","All sizes",2023,1,"1.47"
"C1190","10","Total Covered","All sizes",2023,1,"-0.07"
"C1194","10","Total Covered","All sizes",2023,1,"-0.47"
"C1198","10","Total Covered","All sizes",2023,1,"1.87"
"C1202","10","Total Covered","All sizes",2023,1,"4.70"
"C1202","10","Federal Government","All sizes",2023,1,"0.37"
"C1202","10","State Government","All sizes",2023,1,"3.63"
"C1202","10","Local Government","All sizes",2023,1,"3.73"
"C1202","10","Private","All sizes",2023,1,"5.13"
"C1206","10","Total Covered","All sizes",2023,1,"3.53"
"C1206","10","Federal Government","All sizes",2023,1,"0.70"
"C1206","10","State Government","All sizes",2023,1,"3.53"
"C1206","10","Local Government","All sizes",2023,1,"3.67"
"C1206","10","Private","All sizes",2023,1,"3.57"
"C1210","10","Total Covered","All sizes",2023,1,"1.90"
"C1210","10","Federal Government","All sizes",2023,1,"1.17"
"C1210","10","State Government","All sizes",2023,1,"3.73"
"C1210","10","Local Government","All sizes",2023,1,"1.53"
"C1210","10","Private","All sizes",2023,1,"1.93"
"C1214","10","Total Covered","All sizes",2023,1,"0.43"
"C1218","10","Total Covered","All sizes",2023,1,"1.67"
"C1222","10","Total Covered","All sizes",2023,1,"5.00"
"C1222","10","Federal Government","All sizes",2023,1,"11.27"
"C1222","10","State Government","All sizes",2023,1,"21.60"
"C1222","10","Local Government","All sizes",2023,1,"0.27"
"C1222","10","Private","All sizes",2023,1,"3.67"
"C1226","10","Total Covered","All sizes",2023,1,"2.10"
"C1226","10","Federal Government","All sizes",2023,1,"2.40"
"C1226","10","State Government","All sizes",2023,1,"2.43"
"C1226","10","Local Government","All sizes",2023,1,"2.07"
"C1226","10","Private","All sizes",2023,1,"2.10"
"C1230","10","Total Covered","All sizes",2023,1,"1.07"
"C1238","10","Total Covered","All sizes",2023,1,"3.60"
"C1242","10","Total Covered","All sizes",2023,1,"5.73"
"C1242","10","Federal Government","All sizes",2023,1,"-3.63"
"C1242","10","State Government","All sizes",2023,1,"0.00"
"C1242","10","Local Government","All sizes",2023,1,"0.00"
"C1242","10","Private","All sizes",2023,1,"6.20"
"C1246","10","Total Covered","All sizes",2023,1,"-0.67"
"C1254","10","Total Covered","All sizes",2023,1,"0.17"
"C1254","10","Federal Government","All sizes",2023,1,"-1.27"
"C1254","10","State Government","All sizes",2023,1,"1.10"
"C1254","10","Local Government","All sizes",2023,1,"5.93"
"C1254","10","Private","All sizes",2023,1,"-0.77"
"C1258","10","Total Covered","All sizes",2023,1,"2.67"
"C1258","10","Federal Government","All sizes",2023,1,"2.27"
"C1258","10","State Government","All sizes",2023,1,"3.30"
"C1258","10","Local Government","All sizes",2023,1,"19.43"
"C1258","10","Private","All sizes",2023,1,"1.20"
"C1262","10","Total Covered","All sizes",2023,1,"0.30"
"C1262","10","Federal Government","All sizes",2023,1,"4.80"
"C1262","10","State Government","All sizes",2023,1,"-0.10"
"C1262","10","Local Government","All sizes",2023,1,"1.77"
"C1262","10","Private","All sizes",2023,1,"0.07"
"C1266","10","Total Covered","All sizes",2023,1,"3.37"
"C1268","10","Total Covered","All sizes",2023,1,"6.57"
"C1270","10","Total Covered","All sizes",2023,1,"1.60"
"C1270","10","Federal Government","All sizes",2023,1,"-2.67"
"C1270","10","State Government","All sizes",2023,1,"3.27"
"C1270","10","Local Government","All sizes",2023,1,"3.47"
"C1270","10","Private","All sizes",2023,1,"1.37"
"C1274","10","Total Covered","All sizes",2023,1,"2.57"
"C1278","10","Total Covered","All sizes",2023,1,"2.83"
"C1282","10","Total Covered","All sizes",2023,1,"-5.30"
"C1286","10","Total Covered","All sizes",2023,1,"1.00"
"C1290","10","Total Covered","All sizes",2023,1,"5.50"
"C1294","10","Total Covered","All sizes",2023,1,"2.03"
"C1294","10","Federal Government","All sizes",2023,1,"-0.47"
"C1294","10","State Government","All sizes",2023,1,"0.00"
"C1294","10","Local Government","All sizes",2023,1,"0.00"
"C1294","10","Private","All sizes",2023,1,"2.13"
"C1298","10","Total Covered","All sizes",2023,1,"2.63"
"C1298","10","Federal Government","All sizes",2023,1,"2.40"
"C1298","10","State Government","All sizes",2023,1,"0.50"
"C1298","10","Local Government","All sizes",2023,1,"0.33"
"C1298","10","Private","All sizes",2023,1,"3.00"
"C1302","10","Total Covered","All sizes",2023,1,"1.77"
"C1302","10","Federal Government","All sizes",2023,1,"5.67"
"C1302","10","State Government","All sizes",2023,1,"3.23"
"C1302","10","Local Government","All sizes",2023,1,"-0.90"
"C1302","10","Private","All sizes",2023,1,"2.13"
"C1306","10","Total Covered","All sizes",2023,1,"1.93"
"C1310","10","Total Covered","All sizes",2023,1,"-0.67"
"C1314","10","Total Covered","All sizes",2023,1,"2.93"
"C1314","10","Federal Government","All sizes",2023,1,"-2.70"
"C1314","10","State Government","All sizes",2023,1,"4.70"
"C1314","10","Local Government","All sizes",2023,1,"0.80"
"C1314","10","Private","All sizes",2023,1,"3.23"
"C1318","10","Total Covered","All sizes",2023,1,"2.87"
"C1322","10","Total Covered","All sizes",2023,1,"3.43"
"C1322","10","Federal Government","All sizes",2023,1,"-0.40"
"C1322","10","State Government","All sizes",2023,1,"-2.87"
"C1322","10","Local Government","All sizes",2023,1,"2.27"
"C1322","10","Private","All sizes",2023,1,"4.27"
"C1326","10","Total Covered","All sizes",2023,1,"-3.80"
"C1330","10","Total Covered","All sizes",2023,1,"5.13"
"C1334","10","Total Covered","All sizes",2023,1,"4.67"
"C1338","10","Total Covered","All sizes",2023,1,"2.20"
"C1338","10","Federal Government","All sizes",2023,1,"4.67"
"C1338","10","State Government","All sizes",2023,1,"1.13"
"C1338","10","Local Government","All sizes",2023,1,"5.20"
"C1338","10","Private","All sizes",2023,1,"1.73"
"C1342","10","Total Covered","All sizes",2023,1,"2.27"
"C1346","10","Total Covered","All sizes",2023,1,"3.57"
"C1346","10","Federal Government","All sizes",2023,1,"3.77"
"C1346","10","State Government","All sizes",2023,1,"18.37"
"C1346","10","Local Government","All sizes",2023,1,"6.50"
"C1346","10","Private","All sizes",2023,1,"3.10"
"C1350","10","Total Covered","All sizes",2023,1,"-13.13"
"C1354","10","Total Covered","All sizes",2023,1,"3.20"
"C1362","10","Total Covered","All sizes",2023,1,"3.10"
"C1366","10","Total Covered","All sizes",2023,1,"1.33"
"C1370","10","Total Covered","All sizes",2023,1,"-1.10"
"C1372","10","Total Covered","All sizes",2023,1,"-0.73"
"C1374","10","Total Covered","All sizes",2023,1,"2.10"
"C1374","10","Federal Government","All sizes",2023,1,"0.97"
"C1374","10","State Government","All sizes",2023,1,"-1.10"
"C1374","10","Local Government","All sizes",2023,1,"0.20"
"C1374","10","Private","All sizes",2023,1,"2.37"
"C1378","10","Total Covered","All sizes",2023,1,"1.97"
"C1378","10","Federal Government","All sizes",2023,1,"-1.70"
"C1378","10","State Government","All sizes",2023,1,"-0.93"
"C1378","10","Local Government","All sizes",2023,1,"1.47"
"C1378","10","Private","All sizes",2023,1,"2.30"
"C1382","10","Total Covered","All sizes",2023,1,"1.57"
"C1382","10","Federal Government","All sizes",2023,1,"2.27"
"C1382","10","State Government","All sizes",2023,1,"-0.27"
"C1382","10","Local Government","All sizes",2023,1,"1.97"
"C1382","10","Private","All sizes",2023,1,"1.60"
"C1390","10","Total Covered","All sizes",2023,1,"1.07"
"C1390","10","Federal Government","All sizes",2023,1,"-3.67"
"C1390","10","State Government","All sizes",2023,1,"-4.90"
"C1390","10","Local Government","All sizes",2023,1,"2.37"
"C1390","10","Private","All sizes",2023,1,"1.77"
"C1394","10","Total Covered","All sizes",2023,1,"0.93"
"C1398","10","Total Covered","All sizes",2023,1,"2.20"
"C1398","10","Federal Government","All sizes",2023,1,"-0.60"
"C1398","10","State Government","All sizes",2023,1,"2.80"
"C1398","10","Local Government","All sizes",2023,1,"2.50"
"C1398","10","Private","All sizes",2023,1,"2.07"
"C1401","10","Total Covered","All sizes",2023,1,"4.43"
"C1401","10","Federal Government","All sizes",2023,1,"-3.83"
"C1401","10","State Government","All sizes",2023,1,"0.00"
"C1401","10","Local Government","All sizes",2023,1,"0.00"
"C1401","10","Private","All sizes",2023,1,"4.43"
"C1402","10","Total Covered","All sizes",2023,1,"2.83"
"C1402","10","Federal Government","All sizes",2023,1,"0.23"
"C1402","10","State Government","All sizes",2023,1,"2.93"
"C1402","10","Local Government","All sizes",2023,1,"4.60"
"C1402","10","Private","All sizes",2023,1,"2.70"
"C1410","10","Total Covered","All sizes",2023,1,"2.13"
"C1410","10","Federal Government","All sizes",2023,1,"3.03"
"C1410","10","State Government","All sizes",2023,1,"-3.77"
"C1410","10","Local Government","All sizes",2023,1,"-1.93"
"C1410","10","Private","All sizes",2023,1,"2.73"
"C1414","10","Total Covered","All sizes",2023,1,"3.13"
"C1418","10","Total Covered","All sizes",2023,1,"5.03"
"C1422","10","Total Covered","All sizes",2023,1,"4.07"
"C1426","10","Total Covered","All sizes",2023,1,"2.57"
"C1426","10","Federal Government","All sizes",2023,1,"2.27"
"C1426","10","State Government","All sizes",2023,1,"9.80"
"C1426","10","Local Government","All sizes",2023,1,"3.13"
