"area_fips","industry_code","own_code","size_code","year_num","quarter_num","yoy_pct_change_wages"
"48167","10","State Government","All sizes",2023,1,"15.3"
"48167","10","Local Government","All sizes",2023,1,"8.4"
"48167","10","Private","All sizes",2023,1,"21.6"
"48169","10","Total Covered","All sizes",2023,1,"11.2"
"48169","10","Federal Government","All sizes",2023,1,"13.7"
"48169","10","State Government","All sizes",2023,1,"4.4"
"48169","10","Local Government","All sizes",2023,1,"-4.3"
"48169","10","Private","All sizes",2023,1,"14.7"
"48171","10","Total Covered","All sizes",2023,1,"11.2"
"48171","10","Federal Government","All sizes",2023,1,"5.0"
"48171","10","State Government","All sizes",2023,1,"-11.1"
"48171","10","Local Government","All sizes",2023,1,"12.0"
"48171","10","Private","All sizes",2023,1,"11.3"
"48173","10","Total Covered","All sizes",2023,1,"17.6"
"48173","10","Federal Government","All sizes",2023,1,"-0.1"
"48173","10","State Government","All sizes",2023,1,"0"
"48173","10","Local Government","All sizes",2023,1,"0"
"48173","10","Private","All sizes",2023,1,"19.6"
"48175","10","Total Covered","All sizes",2023,1,"12.2"
"48175","10","Federal Government","All sizes",2023,1,"27.8"
"48175","10","State Government","All sizes",2023,1,"7.4"
"48175","10","Local Government","All sizes",2023,1,"3.7"
"48175","10","Private","All sizes",2023,1,"15.8"
"48177","10","Total Covered","All sizes",2023,1,"9.7"
"48177","10","Federal Government","All sizes",2023,1,"7.4"
"48177","10","State Government","All sizes",2023,1,"-10.9"
"48177","10","Local Government","All sizes",2023,1,"6.5"
"48177","10","Private","All sizes",2023,1,"10.8"
"48179","10","Total Covered","All sizes",2023,1,"17.4"
"48179","10","Federal Government","All sizes",2023,1,"23.7"
"48179","10","State Government","All sizes",2023,1,"9.4"
"48179","10","Local Government","All sizes",2023,1,"7.1"
"48179","10","Private","All sizes",2023,1,"19.0"
"48181","10","Total Covered","All sizes",2023,1,"16.8"
"48181","10","Federal Government","All sizes",2023,1,"16.6"
"48181","10","State Government","All sizes",2023,1,"0.0"
"48181","10","Local Government","All sizes",2023,1,"11.9"
"48181","10","Private","All sizes",2023,1,"17.6"
"48183","10","Total Covered","All sizes",2023,1,"18.3"
"48183","10","Federal Government","All sizes",2023,1,"21.8"
"48183","10","State Government","All sizes",2023,1,"3.7"
"48183","10","Local Government","All sizes",2023,1,"7.6"
"48183","10","Private","All sizes",2023,1,"19.4"
"48185","10","Total Covered","All sizes",2023,1,"21.0"
"48185","10","Federal Government","All sizes",2023,1,"24.8"
"48185","10","State Government","All sizes",2023,1,"18.2"
"48185","10","Local Government","All sizes",2023,1,"9.6"
"48185","10","Private","All sizes",2023,1,"23.1"
"48187","10","Total Covered","All sizes",2023,1,"18.4"
"48187","10","Federal Government","All sizes",2023,1,"35.9"
"48187","10","State Government","All sizes",2023,1,"-0.4"
"48187","10","Local Government","All sizes",2023,1,"15.2"
"48187","10","Private","All sizes",2023,1,"18.9"
"48189","10","Total Covered","All sizes",2023,1,"6.3"
"48189","10","Federal Government","All sizes",2023,1,"26.7"
"48189","10","State Government","All sizes",2023,1,"30.1"
"48189","10","Local Government","All sizes",2023,1,"8.3"
"48189","10","Private","All sizes",2023,1,"4.3"
"48191","10","Total Covered","All sizes",2023,1,"-1.0"
"48191","10","Federal Government","All sizes",2023,1,"22.6"
"48191","10","State Government","All sizes",2023,1,"7.9"
"48191","10","Local Government","All sizes",2023,1,"3.2"
"48191","10","Private","All sizes",2023,1,"-4.4"
"48193","10","Total Covered","All sizes",2023,1,"7.6"
"48193","10","Federal Government","All sizes",2023,1,"32.4"
"48193","10","State Government","All sizes",2023,1,"10.8"
"48193","10","Local Government","All sizes",2023,1,"7.2"
"48193","10","Private","All sizes",2023,1,"7.1"
"48195","10","Total Covered","All sizes",2023,1,"14.2"
"48195","10","Federal Government","All sizes",2023,1,"-0.9"
"48195","10","State Government","All sizes",2023,1,"-11.7"
"48195","10","Local Government","All sizes",2023,1,"-0.8"
"48195","10","Private","All sizes",2023,1,"19.2"
"48197","10","Total Covered","All sizes",2023,1,"7.7"
"48197","10","Federal Government","All sizes",2023,1,"11.3"
"48197","10","State Government","All sizes",2023,1,"-4.2"
"48197","10","Local Government","All sizes",2023,1,"1.2"
"48197","10","Private","All sizes",2023,1,"10.3"
"48199","10","Total Covered","All sizes",2023,1,"-2.3"
"48199","10","Federal Government","All sizes",2023,1,"14.5"
"48199","10","State Government","All sizes",2023,1,"3.8"
"48199","10","Local Government","All sizes",2023,1,"11.1"
"48199","10","Private","All sizes",2023,1,"-4.8"
"48201","10","Total Covered","All sizes",2023,1,"14.3"
"48201","10","Federal Government","All sizes",2023,1,"10.3"
"48201","10","State Government","All sizes",2023,1,"6.6"
"48201","10","Local Government","All sizes",2023,1,"10.9"
"48201","10","Private","All sizes",2023,1,"14.7"
"48203","10","Total Covered","All sizes",2023,1,"3.7"
"48203","10","Federal Government","All sizes",2023,1,"21.9"
"48203","10","State Government","All sizes",2023,1,"1.9"
"48203","10","Local Government","All sizes",2023,1,"8.7"
"48203","10","Private","All sizes",2023,1,"3.1"
"48205","10","Total Covered","All sizes",2023,1,"14.0"
"48205","10","Federal Government","All sizes",2023,1,"2.0"
"48205","10","State Government","All sizes",2023,1,"-4.7"
"48205","10","Local Government","All sizes",2023,1,"7.0"
"48205","10","Private","All sizes",2023,1,"17.0"
"48207","10","Total Covered","All sizes",2023,1,"-25.5"
"48207","10","Federal Government","All sizes",2023,1,"14.2"
"48207","10","State Government","All sizes",2023,1,"3.4"
"48207","10","Local Government","All sizes",2023,1,"5.5"
"48207","10","Private","All sizes",2023,1,"-35.9"
"48209","10","Total Covered","All sizes",2023,1,"16.7"
"48209","10","Federal Government","All sizes",2023,1,"29.2"
"48209","10","State Government","All sizes",2023,1,"0"
"48209","10","Local Government","All sizes",2023,1,"0"
"48209","10","Private","All sizes",2023,1,"18.0"
"48211","10","Total Covered","All sizes",2023,1,"12.4"
"48211","10","Federal Government","All sizes",2023,1,"14.9"
"48211","10","State Government","All sizes",2023,1,"-3.6"
"48211","10","Local Government","All sizes",2023,1,"-1.7"
"48211","10","Private","All sizes",2023,1,"17.0"
"48213","10","Total Covered","All sizes",2023,1,"10.7"
"48213","10","Federal Government","All sizes",2023,1,"28.8"
"48213","10","State Government","All sizes",2023,1,"5.9"
"48213","10","Local Government","All sizes",2023,1,"9.2"
"48213","10","Private","All sizes",2023,1,"11.0"
"48215","10","Total Covered","All sizes",2023,1,"10.0"
"48215","10","Federal Government","All sizes",2023,1,"-6.0"
"48215","10","State Government","All sizes",2023,1,"4.8"
"48215","10","Local Government","All sizes",2023,1,"5.0"
"48215","10","Private","All sizes",2023,1,"12.6"
"48217","10","Total Covered","All sizes",2023,1,"14.8"
"48217","10","Federal Government","All sizes",2023,1,"22.0"
"48217","10","State Government","All sizes",2023,1,"-7.1"
"48217","10","Local Government","All sizes",2023,1,"7.0"
"48217","10","Private","All sizes",2023,1,"16.5"
"48219","10","Total Covered","All sizes",2023,1,"2.2"
"48219","10","Federal Government","All sizes",2023,1,"16.3"
"48219","10","State Government","All sizes",2023,1,"6.8"
"48219","10","Local Government","All sizes",2023,1,"5.6"
"48219","10","Private","All sizes",2023,1,"1.7"
"48221","10","Total Covered","All sizes",2023,1,"13.3"
"48221","10","Federal Government","All sizes",2023,1,"34.6"
"48221","10","State Government","All sizes",2023,1,"1.3"
"48221","10","Local Government","All sizes",2023,1,"13.4"
"48221","10","Private","All sizes",2023,1,"13.2"
"48223","10","Total Covered","All sizes",2023,1,"16.2"
"48223","10","Federal Government","All sizes",2023,1,"25.5"
"48223","10","State Government","All sizes",2023,1,"8.8"
"48223","10","Local Government","All sizes",2023,1,"7.4"
"48223","10","Private","All sizes",2023,1,"17.5"
"48225","10","Total Covered","All sizes",2023,1,"18.0"
"48225","10","Federal Government","All sizes",2023,1,"32.2"
"48225","10","State Government","All sizes",2023,1,"3.2"
"48225","10","Local Government","All sizes",2023,1,"9.3"
"48225","10","Private","All sizes",2023,1,"20.1"
"48227","10","Total Covered","All sizes",2023,1,"11.0"
"48227","10","Federal Government","All sizes",2023,1,"-5.3"
"48227","10","State Government","All sizes",2023,1,"8.4"
"48227","10","Local Government","All sizes",2023,1,"9.2"
"48227","10","Private","All sizes",2023,1,"14.1"
"48229","10","Total Covered","All sizes",2023,1,"13.7"
"48229","10","Federal Government","All sizes",2023,1,"9.4"
"48229","10","State Government","All sizes",2023,1,"-4.2"
"48229","10","Local Government","All sizes",2023,1,"4.3"
"48229","10","Private","All sizes",2023,1,"22.0"
"48231","10","Total Covered","All sizes",2023,1,"14.2"
"48231","10","Federal Government","All sizes",2023,1,"26.3"
"48231","10","State Government","All sizes",2023,1,"1.1"
"48231","10","Local Government","All sizes",2023,1,"19.3"
"48231","10","Private","All sizes",2023,1,"13.9"
"48233","10","Total Covered","All sizes",2023,1,"11.2"
"48233","10","Federal Government","All sizes",2023,1,"21.9"
"48233","10","State Government","All sizes",2023,1,"-4.7"
"48233","10","Local Government","All sizes",2023,1,"-9.9"
"48233","10","Private","All sizes",2023,1,"13.8"
"48235","10","Total Covered","All sizes",2023,1,"44.2"
"48235","10","Federal Government","All sizes",2023,1,"16.6"
"48235","10","State Government","All sizes",2023,1,"0"
"48235","10","Local Government","All sizes",2023,1,"0"
"48235","10","Private","All sizes",2023,1,"49.1"
"48237","10","Total Covered","All sizes",2023,1,"10.7"
"48237","10","Federal Government","All sizes",2023,1,"-2.6"
"48237","10","State Government","All sizes",2023,1,"1.5"
"48237","10","Local Government","All sizes",2023,1,"12.7"
"48237","10","Private","All sizes",2023,1,"10.3"
"48239","10","Total Covered","All sizes",2023,1,"9.9"
"48239","10","Federal Government","All sizes",2023,1,"21.1"
"48239","10","State Government","All sizes",2023,1,"2.5"
"48239","10","Local Government","All sizes",2023,1,"5.9"
"48239","10","Private","All sizes",2023,1,"10.7"
"48241","10","Total Covered","All sizes",2023,1,"5.8"
"48241","10","Federal Government","All sizes",2023,1,"11.3"
"48241","10","State Government","All sizes",2023,1,"12.9"
"48241","10","Local Government","All sizes",2023,1,"6.5"
"48241","10","Private","All sizes",2023,1,"5.2"
"48243","10","Total Covered","All sizes",2023,1,"-3.2"
"48243","10","Federal Government","All sizes",2023,1,"5.0"
"48243","10","State Government","All sizes",2023,1,"4.5"
"48243","10","Local Government","All sizes",2023,1,"16.8"
"48243","10","Private","All sizes",2023,1,"-9.0"
"48245","10","Total Covered","All sizes",2023,1,"12.5"
"48245","10","Federal Government","All sizes",2023,1,"10.8"
"48245","10","State Government","All sizes",2023,1,"8.9"
"48245","10","Local Government","All sizes",2023,1,"7.6"
"48245","10","Private","All sizes",2023,1,"13.1"
"48247","10","Total Covered","All sizes",2023,1,"12.0"
"48247","10","Federal Government","All sizes",2023,1,"10.1"
"48247","10","State Government","All sizes",2023,1,"28.6"
"48247","10","Local Government","All sizes",2023,1,"21.9"
"48247","10","Private","All sizes",2023,1,"8.5"
"48249","10","Total Covered","All sizes",2023,1,"12.1"
"48249","10","Federal Government","All sizes",2023,1,"10.9"
"48249","10","State Government","All sizes",2023,1,"1.4"
"48249","10","Local Government","All sizes",2023,1,"3.8"
"48249","10","Private","All sizes",2023,1,"13.5"
"48251","10","Total Covered","All sizes",2023,1,"11.7"
"48251","10","Federal Government","All sizes",2023,1,"37.1"
"48251","10","State Government","All sizes",2023,1,"17.7"
"48251","10","Local Government","All sizes",2023,1,"10.8"
"48251","10","Private","All sizes",2023,1,"11.6"
"48253","10","Total Covered","All sizes",2023,1,"2.1"
"48253","10","Federal Government","All sizes",2023,1,"24.0"
"48253","10","State Government","All sizes",2023,1,"0.4"
"48253","10","Local Government","All sizes",2023,1,"4.9"
"48253","10","Private","All sizes",2023,1,"0.1"
"48255","10","Total Covered","All sizes",2023,1,"13.7"
"48255","10","Federal Government","All sizes",2023,1,"-9.7"
"48255","10","State Government","All sizes",2023,1,"5.9"
"48255","10","Local Government","All sizes",2023,1,"10.3"
"48255","10","Private","All sizes",2023,1,"15.3"
"48257","10","Total Covered","All sizes",2023,1,"15.9"
"48257","10","Federal Government","All sizes",2023,1,"63.5"
"48257","10","State Government","All sizes",2023,1,"8.1"
"48257","10","Local Government","All sizes",2023,1,"17.0"
"48257","10","Private","All sizes",2023,1,"15.6"
"48259","10","Total Covered","All sizes",2023,1,"18.1"
"48259","10","Federal Government","All sizes",2023,1,"19.3"
"48259","10","State Government","All sizes",2023,1,"7.5"
"48259","10","Local Government","All sizes",2023,1,"12.2"
"48259","10","Private","All sizes",2023,1,"18.9"
"48261","10","Total Covered","All sizes",2023,1,"-54.5"
"48261","10","Federal Government","All sizes",2023,1,"27.8"
"48261","10","Local Government","All sizes",2023,1,"0"
"48261","10","Private","All sizes",2023,1,"-62.7"
"48263","10","Total Covered","All sizes",2023,1,"50.1"
"48263","10","Federal Government","All sizes",2023,1,"1.0"
"48263","10","State Government","All sizes",2023,1,"8.6"
"48263","10","Local Government","All sizes",2023,1,"0.8"
"48263","10","Private","All sizes",2023,1,"133.3"
"48265","10","Total Covered","All sizes",2023,1,"16.0"
"48265","10","Federal Government","All sizes",2023,1,"0.5"
"48265","10","State Government","All sizes",2023,1,"13.4"
"48265","10","Local Government","All sizes",2023,1,"11.7"
"48265","10","Private","All sizes",2023,1,"17.6"
"48267","10","Total Covered","All sizes",2023,1,"8.3"
"48267","10","Federal Government","All sizes",2023,1,"38.2"
"48267","10","State Government","All sizes",2023,1,"1.9"
"48267","10","Local Government","All sizes",2023,1,"3.1"
"48267","10","Private","All sizes",2023,1,"9.8"
"48269","10","Total Covered","All sizes",2023,1,"-44.3"
"48269","10","Federal Government","All sizes",2023,1,"-11.7"
"48269","10","State Government","All sizes",2023,1,"0"
"48269","10","Local Government","All sizes",2023,1,"0"
"48269","10","Private","All sizes",2023,1,"-46.3"
"48271","10","Total Covered","All sizes",2023,1,"1.7"
"48271","10","Federal Government","All sizes",2023,1,"4.9"
"48271","10","State Government","All sizes",2023,1,"-5.5"
"48271","10","Local Government","All sizes",2023,1,"13.1"
"48271","10","Private","All sizes",2023,1,"-6.6"
"48273","10","Total Covered","All sizes",2023,1,"10.2"
"48273","10","Federal Government","All sizes",2023,1,"3.2"
"48273","10","State Government","All sizes",2023,1,"7.2"
"48273","10","Local Government","All sizes",2023,1,"7.2"
"48273","10","Private","All sizes",2023,1,"13.2"
"48275","10","Total Covered","All sizes",2023,1,"10.2"
"48275","10","Federal Government","All sizes",2023,1,"1.9"
"48275","10","State Government","All sizes",2023,1,"6.7"
"48275","10","Local Government","All sizes",2023,1,"15.9"
"48275","10","Private","All sizes",2023,1,"7.9"
"48277","10","Total Covered","All sizes",2023,1,"6.0"
"48277","10","Federal Government","All sizes",2023,1,"12.2"
"48277","10","State Government","All sizes",2023,1,"2.2"
"48277","10","Local Government","All sizes",2023,1,"7.1"
"48277","10","Private","All sizes",2023,1,"5.9"
"48279","10","Total Covered","All sizes",2023,1,"6.8"
"48279","10","Federal Government","All sizes",2023,1,"21.8"
"48279","10","State Government","All sizes",2023,1,"1.5"
"48279","10","Local Government","All sizes",2023,1,"2.5"
"48279","10","Private","All sizes",2023,1,"7.7"
"48281","10","Total Covered","All sizes",2023,1,"9.2"
"48281","10","Federal Government","All sizes",2023,1,"21.6"
"48281","10","State Government","All sizes",2023,1,"8.8"
"48281","10","Local Government","All sizes",2023,1,"8.9"
"48281","10","Private","All sizes",2023,1,"9.1"
"48283","10","Total Covered","All sizes",2023,1,"14.5"
"48283","10","Federal Government","All sizes",2023,1,"-5.8"
"48283","10","State Government","All sizes",2023,1,"30.5"
"48283","10","Local Government","All sizes",2023,1,"16.7"
"48283","10","Private","All sizes",2023,1,"14.9"
"48285","10","Total Covered","All sizes",2023,1,"9.7"
"48285","10","Federal Government","All sizes",2023,1,"21.9"
"48285","10","State Government","All sizes",2023,1,"-12.0"
"48285","10","Local Government","All sizes",2023,1,"7.5"
"48285","10","Private","All sizes",2023,1,"10.3"
"48287","10","Total Covered","All sizes",2023,1,"28.4"
"48287","10","Federal Government","All sizes",2023,1,"26.6"
"48287","10","State Government","All sizes",2023,1,"6.7"
"48287","10","Local Government","All sizes",2023,1,"9.6"
"48287","10","Private","All sizes",2023,1,"33.2"
"48289","10","Total Covered","All sizes",2023,1,"16.4"
"48289","10","Federal Government","All sizes",2023,1,"35.9"
"48289","10","State Government","All sizes",2023,1,"5.7"
"48289","10","Local Government","All sizes",2023,1,"6.7"
"48289","10","Private","All sizes",2023,1,"17.6"
"48291","10","Total Covered","All sizes",2023,1,"13.9"
"48291","10","Federal Government","All sizes",2023,1,"27.9"
"48291","10","State Government","All sizes",2023,1,"7.3"
"48291","10","Local Government","All sizes",2023,1,"12.6"
"48291","10","Private","All sizes",2023,1,"14.7"
"48293","10","Total Covered","All sizes",2023,1,"32.5"
"48293","10","Federal Government","All sizes",2023,1,"23.0"
"48293","10","State Government","All sizes",2023,1,"0"
"48293","10","Local Government","All sizes",2023,1,"0"
"48293","10","Private","All sizes",2023,1,"42.8"
"48295","10","Total Covered","All sizes",2023,1,"3.5"
"48295","10","Federal Government","All sizes",2023,1,"17.0"
"48295","10","State Government","All sizes",2023,1,"8.1"
"48295","10","Local Government","All sizes",2023,1,"16.2"
"48295","10","Private","All sizes",2023,1,"0.0"
"48297","10","Total Covered","All sizes",2023,1,"18.6"
"48297","10","Federal Government","All sizes",2023,1,"6.0"
"48297","10","State Government","All sizes",2023,1,"-10.5"
"48297","10","Local Government","All sizes",2023,1,"4.4"
"48297","10","Private","All sizes",2023,1,"22.5"
"48299","10","Total Covered","All sizes",2023,1,"16.1"
"48299","10","Federal Government","All sizes",2023,1,"19.8"
"48299","10","State Government","All sizes",2023,1,"51.7"
"48299","10","Local Government","All sizes",2023,1,"10.9"
"48299","10","Private","All sizes",2023,1,"17.0"
"48301","10","Total Covered","All sizes",2023,1,"537.7"
"48301","10","Local Government","All sizes",2023,1,"0"
"48301","10","Private","All sizes",2023,1,"0"
"48303","10","Total Covered","All sizes",2023,1,"10.6"
"48303","10","Federal Government","All sizes",2023,1,"11.8"
"48303","10","State Government","All sizes",2023,1,"3.8"
"48303","10","Local Government","All sizes",2023,1,"12.0"
"48303","10","Private","All sizes",2023,1,"11.4"
"48305","10","Total Covered","All sizes",2023,1,"-26.6"
"48305","10","Federal Government","All sizes",2023,1,"42.9"
"48305","10","State Government","All sizes",2023,1,"8.4"
"48305","10","Local Government","All sizes",2023,1,"5.3"
"48305","10","Private","All sizes",2023,1,"-37.3"
"48307","10","Total Covered","All sizes",2023,1,"15.9"
"48307","10","Federal Government","All sizes",2023,1,"5.1"
"48307","10","State Government","All sizes",2023,1,"0.0"
"48307","10","Local Government","All sizes",2023,1,"8.4"
"48307","10","Private","All sizes",2023,1,"18.4"
"48309","10","Total Covered","All sizes",2023,1,"9.1"
"48309","10","Federal Government","All sizes",2023,1,"10.7"
"48309","10","State Government","All sizes",2023,1,"8.4"
"48309","10","Local Government","All sizes",2023,1,"7.1"
"48309","10","Private","All sizes",2023,1,"9.3"
"48311","10","Total Covered","All sizes",2023,1,"7.9"
"48311","10","Federal Government","All sizes",2023,1,"28.0"
"48311","10","State Government","All sizes",2023,1,"-2.0"
"48311","10","Local Government","All sizes",2023,1,"8.1"
"48311","10","Private","All sizes",2023,1,"8.3"
"48313","10","Total Covered","All sizes",2023,1,"18.8"
"48313","10","Federal Government","All sizes",2023,1,"20.7"
"48313","10","State Government","All sizes",2023,1,"8.9"
"48313","10","Local Government","All sizes",2023,1,"8.3"
"48313","10","Private","All sizes",2023,1,"22.5"
"48315","10","Total Covered","All sizes",2023,1,"2.2"
"48315","10","Federal Government","All sizes",2023,1,"2.4"
"48315","10","State Government","All sizes",2023,1,"9.7"
"48315","10","Local Government","All sizes",2023,1,"-4.6"
"48315","10","Private","All sizes",2023,1,"3.4"
"48317","10","Total Covered","All sizes",2023,1,"31.3"
"48317","10","Federal Government","All sizes",2023,1,"4.6"
"48317","10","State Government","All sizes",2023,1,"24.6"
"48317","10","Local Government","All sizes",2023,1,"3.6"
"48317","10","Private","All sizes",2023,1,"42.6"
"48319","10","Total Covered","All sizes",2023,1,"15.3"
"48319","10","Federal Government","All sizes",2023,1,"0.6"
"48319","10","State Government","All sizes",2023,1,"-3.1"
"48319","10","Local Government","All sizes",2023,1,"6.0"
"48319","10","Private","All sizes",2023,1,"20.3"
"48321","10","Total Covered","All sizes",2023,1,"9.4"
"48321","10","Federal Government","All sizes",2023,1,"23.1"
"48321","10","State Government","All sizes",2023,1,"-0.6"
"48321","10","Local Government","All sizes",2023,1,"12.4"
"48321","10","Private","All sizes",2023,1,"8.9"
"48323","10","Total Covered","All sizes",2023,1,"9.3"
"48323","10","Federal Government","All sizes",2023,1,"7.9"
"48323","10","State Government","All sizes",2023,1,"1.8"
"48323","10","Local Government","All sizes",2023,1,"9.3"
"48323","10","Private","All sizes",2023,1,"10.0"
"48325","10","Total Covered","All sizes",2023,1,"8.1"
"48325","10","Federal Government","All sizes",2023,1,"10.3"
"48325","10","State Government","All sizes",2023,1,"-2.6"
"48325","10","Local Government","All sizes",2023,1,"10.4"
"48325","10","Private","All sizes",2023,1,"8.0"
"48327","10","Total Covered","All sizes",2023,1,"18.0"
"48327","10","Federal Government","All sizes",2023,1,"23.3"
"48327","10","State Government","All sizes",2023,1,"0"
"48327","10","Local Government","All sizes",2023,1,"0"
"48327","10","Private","All sizes",2023,1,"27.7"
"48329","10","Total Covered","All sizes",2023,1,"24.4"
"48329","10","Federal Government","All sizes",2023,1,"13.3"
"48329","10","State Government","All sizes",2023,1,"7.2"
"48329","10","Local Government","All sizes",2023,1,"8.7"
"48329","10","Private","All sizes",2023,1,"25.4"
"48331","10","Total Covered","All sizes",2023,1,"20.8"
"48331","10","Federal Government","All sizes",2023,1,"30.6"
"48331","10","State Government","All sizes",2023,1,"-6.4"
"48331","10","Local Government","All sizes",2023,1,"9.2"
"48331","10","Private","All sizes",2023,1,"24.0"
"48333","10","Total Covered","All sizes",2023,1,"3.9"
"48333","10","Federal Government","All sizes",2023,1,"11.2"
"48333","10","State Government","All sizes",2023,1,"2.5"
"48333","10","Local Government","All sizes",2023,1,"7.7"
"48333","10","Private","All sizes",2023,1,"2.2"
"48335","10","Total Covered","All sizes",2023,1,"9.7"
"48335","10","Federal Government","All sizes",2023,1,"28.8"
"48335","10","State Government","All sizes",2023,1,"7.0"
"48335","10","Local Government","All sizes",2023,1,"7.6"
"48335","10","Private","All sizes",2023,1,"10.8"
"48337","10","Total Covered","All sizes",2023,1,"16.6"
"48337","10","Federal Government","All sizes",2023,1,"25.7"
"48337","10","State Government","All sizes",2023,1,"2.8"
"48337","10","Local Government","All sizes",2023,1,"3.4"
"48337","10","Private","All sizes",2023,1,"20.7"
"48339","10","Total Covered","All sizes",2023,1,"14.4"
"48339","10","Federal Government","All sizes",2023,1,"33.4"
"48339","10","State Government","All sizes",2023,1,"2.2"
"48339","10","Local Government","All sizes",2023,1,"16.4"
"48339","10","Private","All sizes",2023,1,"14.1"
"48341","10","Total Covered","All sizes",2023,1,"8.0"
"48341","10","Federal Government","All sizes",2023,1,"-2.5"
"48341","10","State Government","All sizes",2023,1,"5.3"
"48341","10","Local Government","All sizes",2023,1,"8.3"
"48341","10","Private","All sizes",2023,1,"8.0"
"48343","10","Total Covered","All sizes",2023,1,"13.7"
"48343","10","Federal Government","All sizes",2023,1,"25.9"
"48343","10","State Government","All sizes",2023,1,"0.5"
"48343","10","Local Government","All sizes",2023,1,"6.8"
"48343","10","Private","All sizes",2023,1,"15.0"
"48345","10","Total Covered","All sizes",2023,1,"17.6"
"48345","10","Federal Government","All sizes",2023,1,"12.2"
"48345","10","State Government","All sizes",2023,1,"-6.6"
"48345","10","Local Government","All sizes",2023,1,"1.9"
"48345","10","Private","All sizes",2023,1,"26.5"
"48347","10","Total Covered","All sizes",2023,1,"18.6"
"48347","10","Federal Government","All sizes",2023,1,"14.4"
"48347","10","State Government","All sizes",2023,1,"0.2"
"48347","10","Local Government","All sizes",2023,1,"4.7"
"48347","10","Private","All sizes",2023,1,"23.0"
"48349","10","Total Covered","All sizes",2023,1,"17.6"
"48349","10","Federal Government","All sizes",2023,1,"22.1"
"48349","10","State Government","All sizes",2023,1,"2.3"
"48349","10","Local Government","All sizes",2023,1,"5.5"
"48349","10","Private","All sizes",2023,1,"20.5"
"48351","10","Total Covered","All sizes",2023,1,"11.4"
"48351","10","Federal Government","All sizes",2023,1,"37.2"
"48351","10","State Government","All sizes",2023,1,"-7.2"
"48351","10","Local Government","All sizes",2023,1,"7.9"
"48351","10","Private","All sizes",2023,1,"14.0"
"48353","10","Total Covered","All sizes",2023,1,"13.6"
"48353","10","Federal Government","All sizes",2023,1,"15.6"
"48353","10","State Government","All sizes",2023,1,"1.3"
"48353","10","Local Government","All sizes",2023,1,"0.1"
"48353","10","Private","All sizes",2023,1,"17.8"
"48355","10","Total Covered","All sizes",2023,1,"12.1"
"48355","10","Federal Government","All sizes",2023,1,"-11.0"
"48355","10","State Government","All sizes",2023,1,"6.1"
"48355","10","Local Government","All sizes",2023,1,"12.9"
"48355","10","Private","All sizes",2023,1,"13.7"
"48357","10","Total Covered","All sizes",2023,1,"11.1"
"48357","10","Federal Government","All sizes",2023,1,"-21.0"
"48357","10","State Government","All sizes",2023,1,"9.7"
"48357","10","Local Government","All sizes",2023,1,"-1.3"
"48357","10","Private","All sizes",2023,1,"13.8"
"48359","10","Total Covered","All sizes",2023,1,"6.3"
"48359","10","Federal Government","All sizes",2023,1,"-18.3"
"48359","10","State Government","All sizes",2023,1,"8.6"
"48359","10","Local Government","All sizes",2023,1,"0.3"
"48359","10","Private","All sizes",2023,1,"9.9"
"48361","10","Total Covered","All sizes",2023,1,"11.0"
"48361","10","Federal Government","All sizes",2023,1,"25.1"
"48361","10","State Government","All sizes",2023,1,"6.3"
"48361","10","Local Government","All sizes",2023,1,"2.8"
"48361","10","Private","All sizes",2023,1,"12.2"
"48363","10","Total Covered","All sizes",2023,1,"5.3"
"48363","10","Federal Government","All sizes",2023,1,"11.1"
"48363","10","State Government","All sizes",2023,1,"7.3"
"48363","10","Local Government","All sizes",2023,1,"8.1"
"48363","10","Private","All sizes",2023,1,"4.4"
"48365","10","Total Covered","All sizes",2023,1,"18.0"
"48365","10","Federal Government","All sizes",2023,1,"27.0"
"48365","10","State Government","All sizes",2023,1,"0.4"
"48365","10","Local Government","All sizes",2023,1,"8.3"
"48365","10","Private","All sizes",2023,1,"19.5"
"48367","10","Total Covered","All sizes",2023,1,"18.5"
"48367","10","Federal Government","All sizes",2023,1,"46.6"
"48367","10","State Government","All sizes",2023,1,"-11.0"
"48367","10","Local Government","All sizes",2023,1,"12.1"
"48367","10","Private","All sizes",2023,1,"19.7"
"48369","10","Total Covered","All sizes",2023,1,"9.7"
"48369","10","Federal Government","All sizes",2023,1,"-11.1"
"48369","10","State Government","All sizes",2023,1,"6.5"
"48369","10","Local Government","All sizes",2023,1,"0.9"
"48369","10","Private","All sizes",2023,1,"10.8"
"48371","10","Total Covered","All sizes",2023,1,"13.8"
"48371","10","Federal Government","All sizes",2023,1,"6.0"
"48371","10","State Government","All sizes",2023,1,"-9.4"
"48371","10","Local Government","All sizes",2023,1,"5.8"
"48371","10","Private","All sizes",2023,1,"18.0"
"48373","10","Total Covered","All sizes",2023,1,"7.5"
"48373","10","Federal Government","All sizes",2023,1,"26.7"
"48373","10","State Government","All sizes",2023,1,"17.6"
"48373","10","Local Government","All sizes",2023,1,"4.9"
"48373","10","Private","All sizes",2023,1,"6.9"
"48375","10","Total Covered","All sizes",2023,1,"7.2"
"48375","10","Federal Government","All sizes",2023,1,"4.4"
"48375","10","State Government","All sizes",2023,1,"1.5"
"48375","10","Local Government","All sizes",2023,1,"8.4"
